il,bolge,year,scenario,scenario_label,tarim_skoru,skor_ust,skor_alt,yagis_proj,ndvi_proj,hassasiyet
Burdur,Akdeniz,2027,orta_ssp245,Orta (SSP2-4.5),3.2332,3.4724,2.9939,433.8,0.2707,1.1
Burdur,Akdeniz,2028,orta_ssp245,Orta (SSP2-4.5),3.2332,3.4983,2.968,431.2,0.2687,1.1
Burdur,Akdeniz,2029,orta_ssp245,Orta (SSP2-4.5),3.2332,3.5241,2.9422,428.5,0.2667,1.1
Burdur,Akdeniz,2030,orta_ssp245,Orta (SSP2-4.5),3.2332,3.55,2.9163,425.9,0.2647,1.1
Burdur,Akdeniz,2031,orta_ssp245,Orta (SSP2-4.5),3.2332,3.5759,2.8904,423.2,0.2627,1.1
Burdur,Akdeniz,2032,orta_ssp245,Orta (SSP2-4.5),3.2332,3.6017,2.8646,420.6,0.2607,1.1
Burdur,Akdeniz,2033,orta_ssp245,Orta (SSP2-4.5),3.0644,3.4382,2.6905,417.9,0.2587,1.1
Burdur,Akdeniz,2034,orta_ssp245,Orta (SSP2-4.5),3.0537,3.4507,2.6567,415.3,0.2567,1.1
Burdur,Akdeniz,2035,orta_ssp245,Orta (SSP2-4.5),3.0431,3.463,2.6231,412.6,0.2547,1.1
Burdur,Akdeniz,2036,orta_ssp245,Orta (SSP2-4.5),3.0297,3.4721,2.5874,410.0,0.2527,1.1
Burdur,Akdeniz,2037,orta_ssp245,Orta (SSP2-4.5),3.0161,3.4805,2.5516,407.3,0.2507,1.1
Burdur,Akdeniz,2038,orta_ssp245,Orta (SSP2-4.5),3.0024,3.4888,2.516,404.7,0.2487,1.1
Burdur,Akdeniz,2039,orta_ssp245,Orta (SSP2-4.5),2.9888,3.4969,2.4807,402.0,0.2467,1.1
Burdur,Akdeniz,2040,orta_ssp245,Orta (SSP2-4.5),2.9752,3.5048,2.4456,399.4,0.2447,1.1
Burdur,Akdeniz,2041,orta_ssp245,Orta (SSP2-4.5),2.9617,3.5125,2.4108,396.7,0.2427,1.1
Burdur,Akdeniz,2042,orta_ssp245,Orta (SSP2-4.5),2.9481,3.5201,2.3762,394.0,0.2407,1.1
Burdur,Akdeniz,2043,orta_ssp245,Orta (SSP2-4.5),2.9346,3.5274,2.3418,391.4,0.2387,1.1
Burdur,Akdeniz,2044,orta_ssp245,Orta (SSP2-4.5),2.9211,3.5345,2.3077,388.7,0.2367,1.1
Burdur,Akdeniz,2045,orta_ssp245,Orta (SSP2-4.5),2.9076,3.5415,2.2738,386.1,0.2347,1.1
Burdur,Akdeniz,2046,orta_ssp245,Orta (SSP2-4.5),2.8941,3.5482,2.2401,383.4,0.2327,1.1
Burdur,Akdeniz,2047,orta_ssp245,Orta (SSP2-4.5),2.8807,3.5548,2.2066,380.8,0.2307,1.1
Burdur,Akdeniz,2048,orta_ssp245,Orta (SSP2-4.5),2.8673,3.5612,2.1734,378.1,0.2287,1.1
Burdur,Akdeniz,2049,orta_ssp245,Orta (SSP2-4.5),2.8539,3.5674,2.1404,375.5,0.2267,1.1
Burdur,Akdeniz,2050,orta_ssp245,Orta (SSP2-4.5),2.6867,3.3798,1.9935,372.8,0.2247,1.1
Burdur,Akdeniz,2025,kotumser_ssp585,Kötümser (SSP5-8.5),3.2332,3.4207,3.0456,436.5,0.2727,1.1
Burdur,Akdeniz,2026,kotumser_ssp585,Kötümser (SSP5-8.5),3.2332,3.4466,3.0198,431.2,0.2687,1.1
Burdur,Akdeniz,2027,kotumser_ssp585,Kötümser (SSP5-8.5),3.2332,3.4724,2.9939,425.9,0.2647,1.1
Burdur,Akdeniz,2028,kotumser_ssp585,Kötümser (SSP5-8.5),3.2332,3.4983,2.968,420.6,0.2607,1.1
Burdur,Akdeniz,2029,kotumser_ssp585,Kötümser (SSP5-8.5),3.0537,3.3286,2.7789,415.3,0.2567,1.1
Burdur,Akdeniz,2030,kotumser_ssp585,Kötümser (SSP5-8.5),3.0324,3.3296,2.7352,410.0,0.2527,1.1
Burdur,Akdeniz,2031,kotumser_ssp585,Kötümser (SSP5-8.5),3.0071,3.3258,2.6883,404.7,0.2487,1.1
Burdur,Akdeniz,2032,kotumser_ssp585,Kötümser (SSP5-8.5),2.9805,3.3203,2.6407,399.4,0.2447,1.1
Burdur,Akdeniz,2033,kotumser_ssp585,Kötümser (SSP5-8.5),2.954,3.3144,2.5936,394.0,0.2407,1.1
Burdur,Akdeniz,2034,kotumser_ssp585,Kötümser (SSP5-8.5),2.9276,3.3082,2.547,388.7,0.2367,1.1
Burdur,Akdeniz,2035,kotumser_ssp585,Kötümser (SSP5-8.5),2.9012,3.3016,2.5009,383.4,0.2327,1.1
Burdur,Akdeniz,2036,kotumser_ssp585,Kötümser (SSP5-8.5),2.875,3.2947,2.4552,378.1,0.2287,1.1
Burdur,Akdeniz,2037,kotumser_ssp585,Kötümser (SSP5-8.5),2.6945,3.1094,2.2795,372.8,0.2247,1.1
Burdur,Akdeniz,2038,kotumser_ssp585,Kötümser (SSP5-8.5),2.6476,3.0765,2.2187,367.5,0.2207,1.1
Burdur,Akdeniz,2039,kotumser_ssp585,Kötümser (SSP5-8.5),2.6008,3.043,2.1587,362.2,0.2167,1.1
Burdur,Akdeniz,2040,kotumser_ssp585,Kötümser (SSP5-8.5),2.5542,3.0089,2.0996,356.9,0.2127,1.1
Burdur,Akdeniz,2041,kotumser_ssp585,Kötümser (SSP5-8.5),2.5078,2.9742,2.0413,351.6,0.2087,1.1
Burdur,Akdeniz,2042,kotumser_ssp585,Kötümser (SSP5-8.5),2.4615,2.939,1.984,346.3,0.2047,1.1
Burdur,Akdeniz,2043,kotumser_ssp585,Kötümser (SSP5-8.5),2.4153,2.9032,1.9274,341.0,0.2007,1.1
Burdur,Akdeniz,2044,kotumser_ssp585,Kötümser (SSP5-8.5),2.3693,2.8669,1.8718,335.7,0.1967,1.1
Burdur,Akdeniz,2045,kotumser_ssp585,Kötümser (SSP5-8.5),2.3235,2.83,1.817,330.4,0.1927,1.1
Burdur,Akdeniz,2046,kotumser_ssp585,Kötümser (SSP5-8.5),2.2778,2.7926,1.763,325.1,0.1887,1.1
Burdur,Akdeniz,2047,kotumser_ssp585,Kötümser (SSP5-8.5),2.2323,2.7546,1.7099,319.8,0.1847,1.1
Burdur,Akdeniz,2048,kotumser_ssp585,Kötümser (SSP5-8.5),2.1869,2.7161,1.6576,314.5,0.1807,1.1
Burdur,Akdeniz,2049,kotumser_ssp585,Kötümser (SSP5-8.5),2.1416,2.677,1.6062,309.2,0.1767,1.1
Burdur,Akdeniz,2050,kotumser_ssp585,Kötümser (SSP5-8.5),2.0965,2.6374,1.5556,303.9,0.1727,1.1
Bitlis,Doğu Anadolu,2025,optimist_ssp126,İyimser (SSP1-2.6),3.2289,3.4162,3.0416,831.7,0.2772,1.2
Bitlis,Doğu Anadolu,2026,optimist_ssp126,İyimser (SSP1-2.6),3.2289,3.442,3.0158,829.2,0.2762,1.2
Bitlis,Doğu Anadolu,2027,optimist_ssp126,İyimser (SSP1-2.6),3.2289,3.4679,2.99,826.7,0.2752,1.2
Bitlis,Doğu Anadolu,2028,optimist_ssp126,İyimser (SSP1-2.6),3.2289,3.4937,2.9641,824.2,0.2742,1.2
Bitlis,Doğu Anadolu,2029,optimist_ssp126,İyimser (SSP1-2.6),3.2289,3.5195,2.9383,821.7,0.2732,1.2
Bitlis,Doğu Anadolu,2030,optimist_ssp126,İyimser (SSP1-2.6),3.2289,3.5453,2.9125,819.2,0.2722,1.2
Bitlis,Doğu Anadolu,2031,optimist_ssp126,İyimser (SSP1-2.6),3.2289,3.5712,2.8867,816.7,0.2712,1.2
Bitlis,Doğu Anadolu,2032,optimist_ssp126,İyimser (SSP1-2.6),3.2289,3.597,2.8608,814.2,0.2702,1.2
Bitlis,Doğu Anadolu,2033,optimist_ssp126,İyimser (SSP1-2.6),3.2289,3.6228,2.835,811.7,0.2692,1.2
Bitlis,Doğu Anadolu,2034,optimist_ssp126,İyimser (SSP1-2.6),3.2289,3.6487,2.8092,809.2,0.2682,1.2
Bitlis,Doğu Anadolu,2035,optimist_ssp126,İyimser (SSP1-2.6),3.2289,3.6745,2.7833,806.7,0.2672,1.2
Bitlis,Doğu Anadolu,2036,optimist_ssp126,İyimser (SSP1-2.6),3.2289,3.7003,2.7575,804.1,0.2662,1.2
Bitlis,Doğu Anadolu,2037,optimist_ssp126,İyimser (SSP1-2.6),3.2289,3.7262,2.7317,801.6,0.2652,1.2
Bitlis,Doğu Anadolu,2038,optimist_ssp126,İyimser (SSP1-2.6),3.2289,3.752,2.7058,799.1,0.2642,1.2
Bitlis,Doğu Anadolu,2039,optimist_ssp126,İyimser (SSP1-2.6),3.2289,3.7778,2.68,796.6,0.2632,1.2
Bitlis,Doğu Anadolu,2040,optimist_ssp126,İyimser (SSP1-2.6),3.2289,3.8037,2.6542,794.1,0.2622,1.2
Bitlis,Doğu Anadolu,2041,optimist_ssp126,İyimser (SSP1-2.6),3.0655,3.6357,2.4953,791.6,0.2612,1.2
Bitlis,Doğu Anadolu,2042,optimist_ssp126,İyimser (SSP1-2.6),3.0597,3.6533,2.4661,789.1,0.2602,1.2
Bitlis,Doğu Anadolu,2043,optimist_ssp126,İyimser (SSP1-2.6),3.0539,3.6708,2.437,786.6,0.2592,1.2
Bitlis,Doğu Anadolu,2044,optimist_ssp126,İyimser (SSP1-2.6),3.0481,3.6882,2.408,784.1,0.2582,1.2
Bitlis,Doğu Anadolu,2045,optimist_ssp126,İyimser (SSP1-2.6),3.0405,3.7033,2.3776,781.6,0.2572,1.2
Bitlis,Doğu Anadolu,2046,optimist_ssp126,İyimser (SSP1-2.6),3.0328,3.7182,2.3474,779.1,0.2562,1.2
Bitlis,Doğu Anadolu,2047,optimist_ssp126,İyimser (SSP1-2.6),3.0252,3.7331,2.3173,776.6,0.2552,1.2
Bitlis,Doğu Anadolu,2048,optimist_ssp126,İyimser (SSP1-2.6),3.0176,3.7478,2.2873,774.1,0.2542,1.2
Bitlis,Doğu Anadolu,2049,optimist_ssp126,İyimser (SSP1-2.6),3.01,3.7625,2.2575,771.6,0.2532,1.2
Bitlis,Doğu Anadolu,2050,optimist_ssp126,İyimser (SSP1-2.6),3.0024,3.777,2.2278,769.1,0.2522,1.2
Bitlis,Doğu Anadolu,2025,orta_ssp245,Orta (SSP2-4.5),3.2289,3.4162,3.0416,829.2,0.2762,1.2
Bitlis,Doğu Anadolu,2026,orta_ssp245,Orta (SSP2-4.5),3.2289,3.442,3.0158,824.2,0.2742,1.2
Bitlis,Doğu Anadolu,2027,orta_ssp245,Orta (SSP2-4.5),3.2289,3.4679,2.99,819.2,0.2722,1.2
Bitlis,Doğu Anadolu,2028,orta_ssp245,Orta (SSP2-4.5),3.2289,3.4937,2.9641,814.2,0.2702,1.2
Bitlis,Doğu Anadolu,2029,orta_ssp245,Orta (SSP2-4.5),3.2289,3.5195,2.9383,809.2,0.2682,1.2
Bitlis,Doğu Anadolu,2030,orta_ssp245,Orta (SSP2-4.5),3.2289,3.5453,2.9125,804.1,0.2662,1.2
Bitlis,Doğu Anadolu,2031,orta_ssp245,Orta (SSP2-4.5),3.2289,3.5712,2.8867,799.1,0.2642,1.2
Bitlis,Doğu Anadolu,2032,orta_ssp245,Orta (SSP2-4.5),3.2289,3.597,2.8608,794.1,0.2622,1.2
Bitlis,Doğu Anadolu,2033,orta_ssp245,Orta (SSP2-4.5),3.0597,3.433,2.6864,789.1,0.2602,1.2
Bitlis,Doğu Anadolu,2034,orta_ssp245,Orta (SSP2-4.5),3.0481,3.4443,2.6518,784.1,0.2582,1.2
Bitlis,Doğu Anadolu,2035,orta_ssp245,Orta (SSP2-4.5),3.0365,3.4555,2.6174,779.1,0.2562,1.2
Bitlis,Doğu Anadolu,2036,orta_ssp245,Orta (SSP2-4.5),3.0219,3.4631,2.5807,774.1,0.2542,1.2
Bitlis,Doğu Anadolu,2037,orta_ssp245,Orta (SSP2-4.5),3.0071,3.4702,2.544,769.1,0.2522,1.2
Bitlis,Doğu Anadolu,2038,orta_ssp245,Orta (SSP2-4.5),2.9922,3.477,2.5075,764.1,0.2502,1.2
Bitlis,Doğu Anadolu,2039,orta_ssp245,Orta (SSP2-4.5),2.9774,3.4836,2.4713,759.1,0.2482,1.2
Bitlis,Doğu Anadolu,2040,orta_ssp245,Orta (SSP2-4.5),2.9626,3.49,2.4353,754.1,0.2462,1.2
Bitlis,Doğu Anadolu,2041,orta_ssp245,Orta (SSP2-4.5),2.9479,3.4962,2.3996,749.1,0.2442,1.2
Bitlis,Doğu Anadolu,2042,orta_ssp245,Orta (SSP2-4.5),2.9331,3.5021,2.3641,744.1,0.2422,1.2
Bitlis,Doğu Anadolu,2043,orta_ssp245,Orta (SSP2-4.5),2.9184,3.5079,2.3289,739.1,0.2402,1.2
Bitlis,Doğu Anadolu,2044,orta_ssp245,Orta (SSP2-4.5),2.9037,3.5135,2.2939,734.1,0.2382,1.2
Bitlis,Doğu Anadolu,2045,orta_ssp245,Orta (SSP2-4.5),2.889,3.5189,2.2592,729.1,0.2362,1.2
Bitlis,Doğu Anadolu,2046,orta_ssp245,Orta (SSP2-4.5),2.8744,3.524,2.2248,724.1,0.2342,1.2
Bitlis,Doğu Anadolu,2047,orta_ssp245,Orta (SSP2-4.5),2.8598,3.529,2.1906,719.1,0.2322,1.2
Bitlis,Doğu Anadolu,2048,orta_ssp245,Orta (SSP2-4.5),2.8452,3.5337,2.1567,714.1,0.2302,1.2
Bitlis,Doğu Anadolu,2049,orta_ssp245,Orta (SSP2-4.5),2.7034,3.3793,2.0276,709.1,0.2282,1.2
Bitlis,Doğu Anadolu,2050,orta_ssp245,Orta (SSP2-4.5),2.6776,3.3684,1.9868,704.0,0.2262,1.2
Bitlis,Doğu Anadolu,2025,kotumser_ssp585,Kötümser (SSP5-8.5),3.2289,3.4162,3.0416,824.2,0.2742,1.2
Bitlis,Doğu Anadolu,2026,kotumser_ssp585,Kötümser (SSP5-8.5),3.2289,3.442,3.0158,814.2,0.2702,1.2
Bitlis,Doğu Anadolu,2027,kotumser_ssp585,Kötümser (SSP5-8.5),3.2289,3.4679,2.99,804.1,0.2662,1.2
Bitlis,Doğu Anadolu,2028,kotumser_ssp585,Kötümser (SSP5-8.5),3.2289,3.4937,2.9641,794.1,0.2622,1.2
Bitlis,Doğu Anadolu,2029,kotumser_ssp585,Kötümser (SSP5-8.5),3.0481,3.3224,2.7738,784.1,0.2582,1.2
Bitlis,Doğu Anadolu,2030,kotumser_ssp585,Kötümser (SSP5-8.5),3.0248,3.3213,2.7284,774.1,0.2542,1.2
Bitlis,Doğu Anadolu,2031,kotumser_ssp585,Kötümser (SSP5-8.5),2.9973,3.315,2.6796,764.1,0.2502,1.2
Bitlis,Doğu Anadolu,2032,kotumser_ssp585,Kötümser (SSP5-8.5),2.9683,3.3067,2.63,754.1,0.2462,1.2
Bitlis,Doğu Anadolu,2033,kotumser_ssp585,Kötümser (SSP5-8.5),2.9395,3.2981,2.5809,744.1,0.2422,1.2
Bitlis,Doğu Anadolu,2034,kotumser_ssp585,Kötümser (SSP5-8.5),2.9107,3.2891,2.5323,734.1,0.2382,1.2
Bitlis,Doğu Anadolu,2035,kotumser_ssp585,Kötümser (SSP5-8.5),2.8821,3.2798,2.4844,724.1,0.2342,1.2
Bitlis,Doğu Anadolu,2036,kotumser_ssp585,Kötümser (SSP5-8.5),2.8535,3.2701,2.4369,714.1,0.2302,1.2
Bitlis,Doğu Anadolu,2037,kotumser_ssp585,Kötümser (SSP5-8.5),2.6861,3.0997,2.2724,704.0,0.2262,1.2
Bitlis,Doğu Anadolu,2038,kotumser_ssp585,Kötümser (SSP5-8.5),2.635,3.0619,2.2082,694.0,0.2222,1.2
Bitlis,Doğu Anadolu,2039,kotumser_ssp585,Kötümser (SSP5-8.5),2.5842,3.0235,2.1449,684.0,0.2182,1.2
Bitlis,Doğu Anadolu,2040,kotumser_ssp585,Kötümser (SSP5-8.5),2.5335,2.9845,2.0825,674.0,0.2142,1.2
Bitlis,Doğu Anadolu,2041,kotumser_ssp585,Kötümser (SSP5-8.5),2.483,2.9449,2.0212,664.0,0.2102,1.2
Bitlis,Doğu Anadolu,2042,kotumser_ssp585,Kötümser (SSP5-8.5),2.4327,2.9046,1.9608,654.0,0.2062,1.2
Bitlis,Doğu Anadolu,2043,kotumser_ssp585,Kötümser (SSP5-8.5),2.3826,2.8638,1.9013,644.0,0.2022,1.2
Bitlis,Doğu Anadolu,2044,kotumser_ssp585,Kötümser (SSP5-8.5),2.3326,2.8225,1.8428,634.0,0.1982,1.2
Bitlis,Doğu Anadolu,2045,kotumser_ssp585,Kötümser (SSP5-8.5),2.2828,2.7805,1.7852,624.0,0.1942,1.2
Bitlis,Doğu Anadolu,2046,kotumser_ssp585,Kötümser (SSP5-8.5),2.2332,2.7379,1.7285,614.0,0.1902,1.2
Bitlis,Doğu Anadolu,2047,kotumser_ssp585,Kötümser (SSP5-8.5),2.1838,2.6948,1.6728,603.9,0.1862,1.2
Bitlis,Doğu Anadolu,2048,kotumser_ssp585,Kötümser (SSP5-8.5),2.1346,2.6511,1.618,593.9,0.1822,1.2
Bitlis,Doğu Anadolu,2049,kotumser_ssp585,Kötümser (SSP5-8.5),2.0855,2.6069,1.5641,583.9,0.1782,1.2
Bitlis,Doğu Anadolu,2050,kotumser_ssp585,Kötümser (SSP5-8.5),2.0366,2.562,1.5112,573.9,0.1742,1.2
Yozgat,İç Anadolu,2025,optimist_ssp126,İyimser (SSP1-2.6),3.2159,3.4024,3.0294,523.9,0.2378,1.3
Yozgat,İç Anadolu,2026,optimist_ssp126,İyimser (SSP1-2.6),3.2159,3.4282,3.0037,522.3,0.2368,1.3
Yozgat,İç Anadolu,2027,optimist_ssp126,İyimser (SSP1-2.6),3.2159,3.4539,2.9779,520.7,0.2358,1.3
Yozgat,İç Anadolu,2028,optimist_ssp126,İyimser (SSP1-2.6),3.2159,3.4796,2.9522,519.2,0.2348,1.3
Yozgat,İç Anadolu,2029,optimist_ssp126,İyimser (SSP1-2.6),3.2159,3.5053,2.9265,517.6,0.2338,1.3
Yozgat,İç Anadolu,2030,optimist_ssp126,İyimser (SSP1-2.6),3.2159,3.5311,2.9007,516.0,0.2328,1.3
Yozgat,İç Anadolu,2031,optimist_ssp126,İyimser (SSP1-2.6),3.2159,3.5568,2.875,514.4,0.2318,1.3
Yozgat,İç Anadolu,2032,optimist_ssp126,İyimser (SSP1-2.6),3.2159,3.5825,2.8493,512.8,0.2308,1.3
Yozgat,İç Anadolu,2033,optimist_ssp126,İyimser (SSP1-2.6),3.2159,3.6082,2.8236,511.3,0.2298,1.3
Yozgat,İç Anadolu,2034,optimist_ssp126,İyimser (SSP1-2.6),3.2159,3.634,2.7978,509.7,0.2288,1.3
Yozgat,İç Anadolu,2035,optimist_ssp126,İyimser (SSP1-2.6),3.2159,3.6597,2.7721,508.1,0.2278,1.3
Yozgat,İç Anadolu,2036,optimist_ssp126,İyimser (SSP1-2.6),3.2159,3.6854,2.7464,506.5,0.2268,1.3
Yozgat,İç Anadolu,2037,optimist_ssp126,İyimser (SSP1-2.6),3.2159,3.7111,2.7207,505.0,0.2258,1.3
Yozgat,İç Anadolu,2038,optimist_ssp126,İyimser (SSP1-2.6),3.2159,3.7369,2.6949,503.4,0.2248,1.3
Yozgat,İç Anadolu,2039,optimist_ssp126,İyimser (SSP1-2.6),3.2159,3.7626,2.6692,501.8,0.2238,1.3
Yozgat,İç Anadolu,2040,optimist_ssp126,İyimser (SSP1-2.6),3.2159,3.7883,2.6435,500.2,0.2228,1.3
Yozgat,İç Anadolu,2041,optimist_ssp126,İyimser (SSP1-2.6),3.053,3.6209,2.4852,498.7,0.2218,1.3
Yozgat,İç Anadolu,2042,optimist_ssp126,İyimser (SSP1-2.6),3.0467,3.6378,2.4557,497.1,0.2208,1.3
Yozgat,İç Anadolu,2043,optimist_ssp126,İyimser (SSP1-2.6),3.0405,3.6546,2.4263,495.5,0.2198,1.3
Yozgat,İç Anadolu,2044,optimist_ssp126,İyimser (SSP1-2.6),3.0342,3.6714,2.397,493.9,0.2188,1.3
Yozgat,İç Anadolu,2045,optimist_ssp126,İyimser (SSP1-2.6),3.026,3.6856,2.3663,492.4,0.2178,1.3
Yozgat,İç Anadolu,2046,optimist_ssp126,İyimser (SSP1-2.6),3.0177,3.6997,2.3357,490.8,0.2168,1.3
Yozgat,İç Anadolu,2047,optimist_ssp126,İyimser (SSP1-2.6),3.0095,3.7137,2.3053,489.2,0.2158,1.3
Yozgat,İç Anadolu,2048,optimist_ssp126,İyimser (SSP1-2.6),3.0013,3.7276,2.275,487.6,0.2148,1.3
Yozgat,İç Anadolu,2049,optimist_ssp126,İyimser (SSP1-2.6),2.9931,3.7414,2.2448,486.1,0.2138,1.3
Yozgat,İç Anadolu,2050,optimist_ssp126,İyimser (SSP1-2.6),2.9849,3.755,2.2148,484.5,0.2128,1.3
Yozgat,İç Anadolu,2025,orta_ssp245,Orta (SSP2-4.5),3.2159,3.4024,3.0294,522.3,0.2368,1.3
Yozgat,İç Anadolu,2026,orta_ssp245,Orta (SSP2-4.5),3.2159,3.4282,3.0037,519.2,0.2348,1.3
Yozgat,İç Anadolu,2027,orta_ssp245,Orta (SSP2-4.5),3.2159,3.4539,2.9779,516.0,0.2328,1.3
Yozgat,İç Anadolu,2028,orta_ssp245,Orta (SSP2-4.5),3.2159,3.4796,2.9522,512.8,0.2308,1.3
Yozgat,İç Anadolu,2029,orta_ssp245,Orta (SSP2-4.5),3.2159,3.5053,2.9265,509.7,0.2288,1.3
Yozgat,İç Anadolu,2030,orta_ssp245,Orta (SSP2-4.5),3.2159,3.5311,2.9007,506.5,0.2268,1.3
Yozgat,İç Anadolu,2031,orta_ssp245,Orta (SSP2-4.5),3.2159,3.5568,2.875,503.4,0.2248,1.3
Yozgat,İç Anadolu,2032,orta_ssp245,Orta (SSP2-4.5),3.2159,3.5825,2.8493,500.2,0.2228,1.3
Yozgat,İç Anadolu,2033,orta_ssp245,Orta (SSP2-4.5),3.0467,3.4184,2.675,497.1,0.2208,1.3
Yozgat,İç Anadolu,2034,orta_ssp245,Orta (SSP2-4.5),3.0342,3.4286,2.6398,493.9,0.2188,1.3
Yozgat,İç Anadolu,2035,orta_ssp245,Orta (SSP2-4.5),3.0217,3.4386,2.6047,490.8,0.2168,1.3
Yozgat,İç Anadolu,2036,orta_ssp245,Orta (SSP2-4.5),3.006,3.4449,2.5671,487.6,0.2148,1.3
Yozgat,İç Anadolu,2037,orta_ssp245,Orta (SSP2-4.5),2.99,3.4504,2.5295,484.5,0.2128,1.3
Yozgat,İç Anadolu,2038,orta_ssp245,Orta (SSP2-4.5),2.9739,3.4557,2.4922,481.3,0.2108,1.3
Yozgat,İç Anadolu,2039,orta_ssp245,Orta (SSP2-4.5),2.958,3.4608,2.4551,478.2,0.2088,1.3
Yozgat,İç Anadolu,2040,orta_ssp245,Orta (SSP2-4.5),2.942,3.4657,2.4183,475.0,0.2068,1.3
Yozgat,İç Anadolu,2041,orta_ssp245,Orta (SSP2-4.5),2.9261,3.4704,2.3819,471.9,0.2048,1.3
Yozgat,İç Anadolu,2042,orta_ssp245,Orta (SSP2-4.5),2.9102,3.4748,2.3456,468.7,0.2028,1.3
Yozgat,İç Anadolu,2043,orta_ssp245,Orta (SSP2-4.5),2.8944,3.479,2.3097,465.6,0.2008,1.3
Yozgat,İç Anadolu,2044,orta_ssp245,Orta (SSP2-4.5),2.8785,3.483,2.274,462.4,0.1988,1.3
Yozgat,İç Anadolu,2045,orta_ssp245,Orta (SSP2-4.5),2.8627,3.4868,2.2387,459.3,0.1968,1.3
Yozgat,İç Anadolu,2046,orta_ssp245,Orta (SSP2-4.5),2.847,3.4904,2.2035,456.1,0.1948,1.3
Yozgat,İç Anadolu,2047,orta_ssp245,Orta (SSP2-4.5),2.8312,3.4937,2.1687,452.9,0.1928,1.3
Yozgat,İç Anadolu,2048,orta_ssp245,Orta (SSP2-4.5),2.8155,3.4969,2.1342,449.8,0.1908,1.3
Yozgat,İç Anadolu,2049,orta_ssp245,Orta (SSP2-4.5),2.7998,3.4998,2.0999,446.6,0.1888,1.3
Yozgat,İç Anadolu,2050,orta_ssp245,Orta (SSP2-4.5),2.6613,3.3479,1.9746,443.5,0.1868,1.3
Yozgat,İç Anadolu,2025,kotumser_ssp585,Kötümser (SSP5-8.5),3.2159,3.4024,3.0294,519.2,0.2348,1.3
Yozgat,İç Anadolu,2026,kotumser_ssp585,Kötümser (SSP5-8.5),3.2159,3.4282,3.0037,512.8,0.2308,1.3
Yozgat,İç Anadolu,2027,kotumser_ssp585,Kötümser (SSP5-8.5),3.2159,3.4539,2.9779,506.5,0.2268,1.3
Yozgat,İç Anadolu,2028,kotumser_ssp585,Kötümser (SSP5-8.5),3.2159,3.4796,2.9522,500.2,0.2228,1.3
Yozgat,İç Anadolu,2029,kotumser_ssp585,Kötümser (SSP5-8.5),3.0342,3.3073,2.7611,493.9,0.2188,1.3
Yozgat,İç Anadolu,2030,kotumser_ssp585,Kötümser (SSP5-8.5),3.0091,3.304,2.7142,487.6,0.2148,1.3
Yozgat,İç Anadolu,2031,kotumser_ssp585,Kötümser (SSP5-8.5),2.9794,3.2952,2.6636,481.3,0.2108,1.3
Yozgat,İç Anadolu,2032,kotumser_ssp585,Kötümser (SSP5-8.5),2.9482,3.2843,2.6121,475.0,0.2068,1.3
Yozgat,İç Anadolu,2033,kotumser_ssp585,Kötümser (SSP5-8.5),2.9171,3.273,2.5612,468.7,0.2028,1.3
Yozgat,İç Anadolu,2034,kotumser_ssp585,Kötümser (SSP5-8.5),2.8861,3.2613,2.5109,462.4,0.1988,1.3
Yozgat,İç Anadolu,2035,kotumser_ssp585,Kötümser (SSP5-8.5),2.8552,3.2492,2.4612,456.1,0.1948,1.3
Yozgat,İç Anadolu,2036,kotumser_ssp585,Kötümser (SSP5-8.5),2.8244,3.2368,2.4121,449.8,0.1908,1.3
Yozgat,İç Anadolu,2037,kotumser_ssp585,Kötümser (SSP5-8.5),2.6704,3.0816,2.2592,443.5,0.1868,1.3
Yozgat,İç Anadolu,2038,kotumser_ssp585,Kötümser (SSP5-8.5),2.6154,3.0391,2.1917,437.2,0.1828,1.3
Yozgat,İç Anadolu,2039,kotumser_ssp585,Kötümser (SSP5-8.5),2.5606,2.9959,2.1253,430.9,0.1788,1.3
Yozgat,İç Anadolu,2040,kotumser_ssp585,Kötümser (SSP5-8.5),2.5061,2.9521,2.06,424.6,0.1748,1.3
Yozgat,İç Anadolu,2041,kotumser_ssp585,Kötümser (SSP5-8.5),2.4517,2.9077,1.9957,418.3,0.1708,1.3
Yozgat,İç Anadolu,2042,kotumser_ssp585,Kötümser (SSP5-8.5),2.3975,2.8626,1.9324,412.0,0.1668,1.3
Yozgat,İç Anadolu,2043,kotumser_ssp585,Kötümser (SSP5-8.5),2.3436,2.817,1.8702,405.7,0.1628,1.3
Yozgat,İç Anadolu,2044,kotumser_ssp585,Kötümser (SSP5-8.5),2.2898,2.7707,1.809,399.3,0.1588,1.3
Yozgat,İç Anadolu,2045,kotumser_ssp585,Kötümser (SSP5-8.5),2.2363,2.7238,1.7488,393.0,0.1548,1.3
Yozgat,İç Anadolu,2046,kotumser_ssp585,Kötümser (SSP5-8.5),2.183,2.6763,1.6896,386.7,0.1508,1.3
Yozgat,İç Anadolu,2047,kotumser_ssp585,Kötümser (SSP5-8.5),2.1299,2.6283,1.6315,380.4,0.1468,1.3
Yozgat,İç Anadolu,2048,kotumser_ssp585,Kötümser (SSP5-8.5),2.077,2.5796,1.5743,374.1,0.1428,1.3
Yozgat,İç Anadolu,2049,kotumser_ssp585,Kötümser (SSP5-8.5),2.0243,2.5303,1.5182,367.8,0.1388,1.3
