il,ilce,year,month,ndvi
İzmir,Çiğli,2019,5,0.2007
İzmir,Çiğli,2019,6,0.1564
İzmir,Çiğli,2019,7,0.1871
İzmir,Çiğli,2019,8,0.1654
İzmir,Çiğli,2019,9,0.1658
İzmir,Çiğli,2019,10,0.1898
İzmir,Çiğli,2019,11,0.1771
İzmir,Çiğli,2019,12,0.2479
İzmir,Çiğli,2020,1,0.2525
İzmir,Çiğli,2020,2,0.2383
İzmir,Çiğli,2020,3,0.2725
İzmir,Çiğli,2020,4,0.2654
İzmir,Çiğli,2020,5,
İzmir,Çiğli,2020,6,0.1751
İzmir,Çiğli,2020,7,0.1987
İzmir,Çiğli,2020,8,0.1692
İzmir,Çiğli,2020,9,0.1576
İzmir,Çiğli,2020,10,0.1722
İzmir,Çiğli,2020,11,0.1908
İzmir,Çiğli,2020,12,0.178
İzmir,Çiğli,2021,1,
İzmir,Çiğli,2021,2,0.2391
İzmir,Çiğli,2021,3,0.2338
İzmir,Çiğli,2021,4,0.2481
İzmir,Çiğli,2021,5,0.2166
İzmir,Çiğli,2021,6,0.1811
İzmir,Çiğli,2021,7,0.1806
İzmir,Çiğli,2021,8,0.1685
İzmir,Çiğli,2021,9,0.152
İzmir,Çiğli,2021,10,0.1617
İzmir,Çiğli,2021,11,0.2036
İzmir,Çiğli,2021,12,0.2716
İzmir,Çiğli,2022,1,0.2591
İzmir,Çiğli,2022,2,0.2438
İzmir,Çiğli,2022,3,0.2612
İzmir,Çiğli,2022,4,0.2342
İzmir,Çiğli,2022,5,0.2027
İzmir,Çiğli,2022,6,0.1658
İzmir,Çiğli,2022,7,0.1752
İzmir,Çiğli,2022,8,0.1392
İzmir,Çiğli,2022,9,0.1458
İzmir,Çiğli,2022,10,0.1323
İzmir,Çiğli,2022,11,0.1596
İzmir,Çiğli,2022,12,0.2121
İzmir,Çiğli,2023,1,0.2292
İzmir,Çiğli,2023,2,0.2299
İzmir,Çiğli,2023,3,0.1994
İzmir,Çiğli,2023,4,0.2345
İzmir,Çiğli,2023,5,0.2479
İzmir,Çiğli,2023,6,0.1902
İzmir,Çiğli,2023,7,0.2038
İzmir,Çiğli,2023,8,0.1471
İzmir,Çiğli,2023,9,0.1813
İzmir,Çiğli,2023,10,0.1696
İzmir,Çiğli,2023,11,0.1047
İzmir,Çiğli,2023,12,0.2539
İzmir,Çiğli,2024,1,0.2673
İzmir,Çiğli,2024,2,0.2605
İzmir,Çiğli,2024,3,0.2698
İzmir,Çiğli,2024,4,0.226
İzmir,Çiğli,2024,5,0.2109
İzmir,Çiğli,2024,6,0.1919
İzmir,Çiğli,2024,7,0.1414
İzmir,Çiğli,2024,8,0.1411
İzmir,Çiğli,2024,9,0.1265
İzmir,Çiğli,2024,10,0.1227
İzmir,Çiğli,2024,11,0.1337
İzmir,Çiğli,2024,12,0.1976
İzmir,Dikili,2019,1,
İzmir,Dikili,2019,2,0.327
İzmir,Dikili,2019,3,0.4438
İzmir,Dikili,2019,4,0.3851
İzmir,Dikili,2019,5,0.3622
İzmir,Dikili,2019,6,0.2625
İzmir,Dikili,2019,7,0.2765
İzmir,Dikili,2019,8,0.2494
İzmir,Dikili,2019,9,0.28
İzmir,Dikili,2019,10,0.2831
İzmir,Dikili,2019,11,0.252
İzmir,Dikili,2019,12,0.3102
İzmir,Dikili,2020,1,0.3355
İzmir,Dikili,2020,2,0.3458
İzmir,Dikili,2020,3,0.4577
İzmir,Dikili,2020,4,0.3936
İzmir,Dikili,2020,5,
İzmir,Dikili,2020,6,0.2467
İzmir,Dikili,2020,7,0.2544
İzmir,Dikili,2020,8,0.2364
İzmir,Dikili,2020,9,0.2308
İzmir,Dikili,2020,10,0.2111
İzmir,Dikili,2020,11,0.188
İzmir,Dikili,2020,12,0.1969
İzmir,Dikili,2021,1,
İzmir,Dikili,2021,2,0.3305
İzmir,Dikili,2021,3,0.3851
İzmir,Dikili,2021,4,0.4513
İzmir,Dikili,2021,5,0.3582
İzmir,Dikili,2021,6,0.2632
İzmir,Dikili,2021,7,0.2736
İzmir,Dikili,2021,8,0.3331
İzmir,Dikili,2021,9,0.2809
İzmir,Dikili,2021,10,0.2867
İzmir,Dikili,2021,11,0.237
İzmir,Dikili,2021,12,0.3131
İzmir,Dikili,2022,1,0.3323
İzmir,Dikili,2022,2,0.3709
İzmir,Dikili,2022,3,
İzmir,Dikili,2022,4,0.3856
İzmir,Dikili,2022,5,0.305
İzmir,Dikili,2022,6,0.2264
İzmir,Dikili,2022,7,0.2499
İzmir,Dikili,2022,8,0.2018
İzmir,Dikili,2022,9,0.2566
İzmir,Dikili,2022,10,0.2333
İzmir,Dikili,2022,11,0.1845
İzmir,Dikili,2022,12,
İzmir,Dikili,2023,1,0.2682
İzmir,Dikili,2023,2,0.3969
İzmir,Dikili,2023,3,
İzmir,Dikili,2023,4,0.5253
İzmir,Dikili,2023,5,0.3423
İzmir,Dikili,2023,6,0.2887
İzmir,Dikili,2023,7,0.2831
İzmir,Dikili,2023,8,0.2395
İzmir,Dikili,2023,9,0.269
İzmir,Dikili,2023,10,0.293
İzmir,Dikili,2023,11,
İzmir,Dikili,2023,12,0.322
İzmir,Dikili,2024,1,
İzmir,Dikili,2024,2,0.4453
İzmir,Dikili,2024,3,0.4251
İzmir,Dikili,2024,4,0.4523
İzmir,Dikili,2024,5,0.3535
İzmir,Dikili,2024,6,0.2762
İzmir,Dikili,2024,7,0.2746
İzmir,Dikili,2024,8,0.2694
İzmir,Dikili,2024,9,0.2367
İzmir,Dikili,2024,10,0.2876
İzmir,Dikili,2024,11,0.239
İzmir,Dikili,2024,12,0.3185
İzmir,Foça,2019,1,
İzmir,Foça,2019,2,0.2476
İzmir,Foça,2019,3,0.2822
İzmir,Foça,2019,4,0.3067
İzmir,Foça,2019,5,0.2332
İzmir,Foça,2019,6,0.2375
İzmir,Foça,2019,7,0.2501
İzmir,Foça,2019,8,0.2255
İzmir,Foça,2019,9,0.236
İzmir,Foça,2019,10,0.2286
İzmir,Foça,2019,11,0.2729
İzmir,Foça,2019,12,0.3073
İzmir,Foça,2020,1,0.3075
İzmir,Foça,2020,2,0.2607
İzmir,Foça,2020,3,0.3154
İzmir,Foça,2020,4,0.3181
İzmir,Foça,2020,5,
İzmir,Foça,2020,6,0.276
İzmir,Foça,2020,7,0.2511
İzmir,Foça,2020,8,0.2301
İzmir,Foça,2020,9,0.2252
İzmir,Foça,2020,10,0.1595
İzmir,Foça,2020,11,0.1205
İzmir,Foça,2020,12,0.1557
İzmir,Foça,2021,1,
İzmir,Foça,2021,2,0.2274
İzmir,Foça,2021,3,0.24
İzmir,Foça,2021,4,0.3012
İzmir,Foça,2021,5,0.3216
İzmir,Foça,2021,6,0.2704
İzmir,Foça,2021,7,0.2406
İzmir,Foça,2021,8,0.2426
İzmir,Foça,2021,9,0.2417
İzmir,Foça,2021,10,0.1794
İzmir,Foça,2021,11,0.2545
İzmir,Foça,2021,12,0.2506
İzmir,Foça,2022,1,0.2371
İzmir,Foça,2022,2,0.2519
İzmir,Foça,2022,3,
İzmir,Foça,2022,4,0.3162
İzmir,Foça,2022,5,0.2867
İzmir,Foça,2022,6,0.239
İzmir,Foça,2022,7,0.2289
İzmir,Foça,2022,8,0.1965
İzmir,Foça,2022,9,0.2444
İzmir,Foça,2022,10,0.2185
İzmir,Foça,2022,11,0.1271
İzmir,Foça,2022,12,0.2392
İzmir,Foça,2023,1,0.2168
İzmir,Foça,2023,2,0.2426
İzmir,Foça,2023,3,0.253
İzmir,Foça,2023,4,0.1827
İzmir,Foça,2023,5,0.3236
İzmir,Foça,2023,6,0.2742
İzmir,Foça,2023,7,0.2764
İzmir,Foça,2023,8,0.2376
İzmir,Foça,2023,9,0.2442
İzmir,Foça,2023,10,0.287
İzmir,Foça,2023,11,
İzmir,Foça,2023,12,0.2301
İzmir,Foça,2024,1,0.3026
İzmir,Foça,2024,2,0.2385
İzmir,Foça,2024,3,0.3219
İzmir,Foça,2024,4,0.3129
İzmir,Foça,2024,5,0.3201
İzmir,Foça,2024,6,0.2664
İzmir,Foça,2024,7,0.2387
İzmir,Foça,2024,8,0.2581
İzmir,Foça,2024,9,0.2701
İzmir,Foça,2024,10,0.2729
İzmir,Foça,2024,11,0.2233
İzmir,Foça,2024,12,0.1889
İzmir,Gaziemir,2019,1,
İzmir,Gaziemir,2019,2,0.4433
İzmir,Gaziemir,2019,3,0.4571
İzmir,Gaziemir,2019,4,0.4382
İzmir,Gaziemir,2019,5,0.3444
İzmir,Gaziemir,2019,6,0.3553
İzmir,Gaziemir,2019,7,0.3581
İzmir,Gaziemir,2019,8,0.3584
İzmir,Gaziemir,2019,9,0.3603
İzmir,Gaziemir,2019,10,0.3968
İzmir,Gaziemir,2019,11,0.3414
İzmir,Gaziemir,2019,12,0.462
İzmir,Gaziemir,2020,1,0.4569
İzmir,Gaziemir,2020,2,0.4706
İzmir,Gaziemir,2020,3,0.4774
İzmir,Gaziemir,2020,4,0.48
İzmir,Gaziemir,2020,5,
İzmir,Gaziemir,2020,6,0.3528
İzmir,Gaziemir,2020,7,0.367
İzmir,Gaziemir,2020,8,0.3555
İzmir,Gaziemir,2020,9,0.339
İzmir,Gaziemir,2020,10,0.3285
İzmir,Gaziemir,2020,11,0.3984
İzmir,Gaziemir,2020,12,0.3676
İzmir,Gaziemir,2021,1,
İzmir,Gaziemir,2021,2,0.4413
İzmir,Gaziemir,2021,3,0.4317
İzmir,Gaziemir,2021,4,0.4255
İzmir,Gaziemir,2021,5,0.4088
İzmir,Gaziemir,2021,6,0.3458
İzmir,Gaziemir,2021,7,0.3457
İzmir,Gaziemir,2021,8,0.3475
İzmir,Gaziemir,2021,9,0.3222
İzmir,Gaziemir,2021,10,0.3778
İzmir,Gaziemir,2021,11,0.4115
İzmir,Gaziemir,2021,12,0.4721
İzmir,Gaziemir,2022,1,0.4756
İzmir,Gaziemir,2022,2,0.4562
İzmir,Gaziemir,2022,3,0.4365
İzmir,Gaziemir,2022,4,0.4016
İzmir,Gaziemir,2022,5,0.3976
İzmir,Gaziemir,2022,6,0.355
İzmir,Gaziemir,2022,7,0.3444
İzmir,Gaziemir,2022,8,0.3311
İzmir,Gaziemir,2022,9,0.3578
İzmir,Gaziemir,2022,10,0.3233
İzmir,Gaziemir,2022,11,0.3604
İzmir,Gaziemir,2022,12,0.4252
İzmir,Gaziemir,2023,1,0.4276
İzmir,Gaziemir,2023,2,0.4541
İzmir,Gaziemir,2023,3,0.2636
İzmir,Gaziemir,2023,4,0.588
İzmir,Gaziemir,2023,5,0.4097
İzmir,Gaziemir,2023,6,0.3954
İzmir,Gaziemir,2023,7,0.3763
İzmir,Gaziemir,2023,8,0.3655
İzmir,Gaziemir,2023,9,0.3816
İzmir,Gaziemir,2023,10,0.4008
İzmir,Gaziemir,2023,11,0.3995
İzmir,Gaziemir,2023,12,0.525
İzmir,Gaziemir,2024,1,0.5241
İzmir,Gaziemir,2024,2,0.5061
İzmir,Gaziemir,2024,3,0.5127
İzmir,Gaziemir,2024,4,0.4141
İzmir,Gaziemir,2024,5,0.4379
İzmir,Gaziemir,2024,6,0.3773
İzmir,Gaziemir,2024,7,0.3556
İzmir,Gaziemir,2024,8,0.3471
İzmir,Gaziemir,2024,9,0.3389
İzmir,Gaziemir,2024,10,0.4141
İzmir,Gaziemir,2024,11,0.4203
İzmir,Gaziemir,2024,12,0.4664
İzmir,Güzelbahçe,2019,1,
İzmir,Güzelbahçe,2019,2,0.1297
İzmir,Güzelbahçe,2019,3,0.1579
İzmir,Güzelbahçe,2019,4,0.2456
İzmir,Güzelbahçe,2019,5,0.2098
İzmir,Güzelbahçe,2019,6,0.1647
İzmir,Güzelbahçe,2019,7,0.1937
İzmir,Güzelbahçe,2019,8,0.1808
İzmir,Güzelbahçe,2019,9,0.1936
İzmir,Güzelbahçe,2019,10,0.1515
İzmir,Güzelbahçe,2019,11,0.1837
İzmir,Güzelbahçe,2019,12,0.2026
İzmir,Güzelbahçe,2020,1,0.1873
İzmir,Güzelbahçe,2020,2,0.1728
İzmir,Güzelbahçe,2020,3,0.2064
İzmir,Güzelbahçe,2020,4,0.1947
İzmir,Güzelbahçe,2020,5,
İzmir,Güzelbahçe,2020,6,0.1864
İzmir,Güzelbahçe,2020,7,0.197
İzmir,Güzelbahçe,2020,8,0.1432
İzmir,Güzelbahçe,2020,9,0.0888
İzmir,Güzelbahçe,2020,10,0.1078
İzmir,Güzelbahçe,2020,11,0.0637
İzmir,Güzelbahçe,2020,12,-0.0015
İzmir,Güzelbahçe,2021,1,
İzmir,Güzelbahçe,2021,2,0.1436
İzmir,Güzelbahçe,2021,3,0.1643
İzmir,Güzelbahçe,2021,4,0.2655
İzmir,Güzelbahçe,2021,5,0.2056
İzmir,Güzelbahçe,2021,6,0.2135
İzmir,Güzelbahçe,2021,7,0.1965
İzmir,Güzelbahçe,2021,8,0.1555
İzmir,Güzelbahçe,2021,9,0.168
İzmir,Güzelbahçe,2021,10,0.1277
İzmir,Güzelbahçe,2021,11,0.1326
İzmir,Güzelbahçe,2021,12,0.1117
İzmir,Güzelbahçe,2022,1,0.1217
İzmir,Güzelbahçe,2022,2,0.1256
İzmir,Güzelbahçe,2022,3,
İzmir,Güzelbahçe,2022,4,0.239
İzmir,Güzelbahçe,2022,5,0.2076
İzmir,Güzelbahçe,2022,6,0.1819
İzmir,Güzelbahçe,2022,7,0.1943
İzmir,Güzelbahçe,2022,8,0.1135
İzmir,Güzelbahçe,2022,9,0.1641
İzmir,Güzelbahçe,2022,10,0.1542
İzmir,Güzelbahçe,2022,11,0.1177
İzmir,Güzelbahçe,2022,12,0.1574
İzmir,Güzelbahçe,2023,1,0.1603
İzmir,Güzelbahçe,2023,2,0.1155
İzmir,Güzelbahçe,2023,3,0.1892
İzmir,Güzelbahçe,2023,4,0.2164
İzmir,Güzelbahçe,2023,5,0.2503
İzmir,Güzelbahçe,2023,6,0.2307
İzmir,Güzelbahçe,2023,7,0.2079
İzmir,Güzelbahçe,2023,8,0.0924
İzmir,Güzelbahçe,2023,9,0.2034
İzmir,Güzelbahçe,2023,10,0.2396
İzmir,Güzelbahçe,2023,11,
İzmir,Güzelbahçe,2023,12,0.1498
İzmir,Güzelbahçe,2024,1,0.176
İzmir,Güzelbahçe,2024,2,0.2148
İzmir,Güzelbahçe,2024,3,0.3933
İzmir,Güzelbahçe,2024,4,0.3359
İzmir,Güzelbahçe,2024,5,0.2648
İzmir,Güzelbahçe,2024,6,0.2397
İzmir,Güzelbahçe,2024,7,0.2045
İzmir,Güzelbahçe,2024,8,0.2301
İzmir,Güzelbahçe,2024,9,0.1697
İzmir,Güzelbahçe,2024,10,0.373
İzmir,Güzelbahçe,2024,11,0.1159
İzmir,Güzelbahçe,2024,12,0.1099
İzmir,Karabağlar,2019,1,
İzmir,Karabağlar,2019,2,0.1896
İzmir,Karabağlar,2019,3,0.2092
İzmir,Karabağlar,2019,4,0.2198
İzmir,Karabağlar,2019,5,0.1779
İzmir,Karabağlar,2019,6,0.1608
İzmir,Karabağlar,2019,7,0.1722
İzmir,Karabağlar,2019,8,0.1619
İzmir,Karabağlar,2019,9,0.154
İzmir,Karabağlar,2019,10,0.1723
İzmir,Karabağlar,2019,11,0.1602
İzmir,Karabağlar,2019,12,0.203
İzmir,Karabağlar,2020,1,0.1953
İzmir,Karabağlar,2020,2,0.1791
İzmir,Karabağlar,2020,3,0.2113
İzmir,Karabağlar,2020,4,0.2374
İzmir,Karabağlar,2020,5,
İzmir,Karabağlar,2020,6,0.1571
İzmir,Karabağlar,2020,7,0.1808
İzmir,Karabağlar,2020,8,0.1599
İzmir,Karabağlar,2020,9,0.1354
İzmir,Karabağlar,2020,10,0.1336
İzmir,Karabağlar,2020,11,0.1628
İzmir,Karabağlar,2020,12,0.1138
İzmir,Karabağlar,2021,1,
İzmir,Karabağlar,2021,2,0.1772
İzmir,Karabağlar,2021,3,0.1735
İzmir,Karabağlar,2021,4,0.2041
İzmir,Karabağlar,2021,5,0.2097
İzmir,Karabağlar,2021,6,0.175
İzmir,Karabağlar,2021,7,0.1743
İzmir,Karabağlar,2021,8,0.163
İzmir,Karabağlar,2021,9,0.1363
İzmir,Karabağlar,2021,10,0.1413
İzmir,Karabağlar,2021,11,0.159
İzmir,Karabağlar,2021,12,0.1801
İzmir,Karabağlar,2022,1,0.189
İzmir,Karabağlar,2022,2,0.1984
İzmir,Karabağlar,2022,3,0.209
İzmir,Karabağlar,2022,4,0.187
İzmir,Karabağlar,2022,5,0.1989
İzmir,Karabağlar,2022,6,0.1777
İzmir,Karabağlar,2022,7,0.1673
İzmir,Karabağlar,2022,8,0.1564
İzmir,Karabağlar,2022,9,0.1332
İzmir,Karabağlar,2022,10,0.1124
İzmir,Karabağlar,2022,11,0.1379
İzmir,Karabağlar,2022,12,0.1742
İzmir,Karabağlar,2023,1,0.1746
İzmir,Karabağlar,2023,2,0.1762
İzmir,Karabağlar,2023,3,0.173
İzmir,Karabağlar,2023,4,0.2573
İzmir,Karabağlar,2023,5,0.2154
İzmir,Karabağlar,2023,6,0.1934
İzmir,Karabağlar,2023,7,0.1901
İzmir,Karabağlar,2023,8,0.1598
İzmir,Karabağlar,2023,9,0.1644
İzmir,Karabağlar,2023,10,0.1455
İzmir,Karabağlar,2023,11,0.1687
İzmir,Karabağlar,2023,12,0.1978
İzmir,Karabağlar,2024,1,0.2159
İzmir,Karabağlar,2024,2,0.1977
İzmir,Karabağlar,2024,3,0.2262
İzmir,Karabağlar,2024,4,0.2168
İzmir,Karabağlar,2024,5,0.2233
İzmir,Karabağlar,2024,6,0.1949
İzmir,Karabağlar,2024,7,0.181
İzmir,Karabağlar,2024,8,0.183
İzmir,Karabağlar,2024,9,0.1543
İzmir,Karabağlar,2024,10,0.1825
İzmir,Karabağlar,2024,11,0.1761
İzmir,Karabağlar,2024,12,0.1954
İzmir,Karaburun,2019,1,
İzmir,Karaburun,2019,2,0.1259
İzmir,Karaburun,2019,3,0.1877
İzmir,Karaburun,2019,4,0.2195
İzmir,Karaburun,2019,5,0.2614
İzmir,Karaburun,2019,6,0.1794
İzmir,Karaburun,2019,7,0.2209
İzmir,Karaburun,2019,8,0.251
İzmir,Karaburun,2019,9,0.2827
İzmir,Karaburun,2019,10,0.1513
İzmir,Karaburun,2019,11,0.1404
İzmir,Karaburun,2019,12,0.1268
İzmir,Karaburun,2020,1,0.0871
İzmir,Karaburun,2020,2,0.1181
İzmir,Karaburun,2020,3,0.2242
İzmir,Karaburun,2020,4,0.2077
İzmir,Karaburun,2020,5,
İzmir,Karaburun,2020,6,0.2316
İzmir,Karaburun,2020,7,0.197
İzmir,Karaburun,2020,8,0.2415
İzmir,Karaburun,2020,9,0.2285
İzmir,Karaburun,2020,10,0.1562
İzmir,Karaburun,2020,11,0.0832
İzmir,Karaburun,2020,12,0.0269
İzmir,Karaburun,2021,1,
İzmir,Karaburun,2021,2,0.165
İzmir,Karaburun,2021,3,0.1628
İzmir,Karaburun,2021,4,0.2977
İzmir,Karaburun,2021,5,0.2761
İzmir,Karaburun,2021,6,0.2153
İzmir,Karaburun,2021,7,0.2396
İzmir,Karaburun,2021,8,0.2634
İzmir,Karaburun,2021,9,0.2584
İzmir,Karaburun,2021,10,0.2273
İzmir,Karaburun,2021,11,0.1556
İzmir,Karaburun,2021,12,0.1627
İzmir,Karaburun,2022,1,0.0818
İzmir,Karaburun,2022,2,0.1531
İzmir,Karaburun,2022,3,
İzmir,Karaburun,2022,4,0.2536
İzmir,Karaburun,2022,5,0.271
İzmir,Karaburun,2022,6,0.2089
İzmir,Karaburun,2022,7,0.2116
İzmir,Karaburun,2022,8,0.2488
İzmir,Karaburun,2022,9,0.2875
İzmir,Karaburun,2022,10,0.1813
İzmir,Karaburun,2022,11,0.1694
İzmir,Karaburun,2022,12,0.1659
İzmir,Karaburun,2023,1,0.0942
İzmir,Karaburun,2023,2,0.0904
İzmir,Karaburun,2023,3,0.0979
İzmir,Karaburun,2023,4,0.1926
İzmir,Karaburun,2023,5,0.1495
İzmir,Karaburun,2023,6,0.2152
İzmir,Karaburun,2023,7,0.2332
İzmir,Karaburun,2023,8,0.2604
İzmir,Karaburun,2023,9,0.272
İzmir,Karaburun,2023,10,0.2346
İzmir,Karaburun,2023,11,
İzmir,Karaburun,2023,12,0.1
İzmir,Karaburun,2024,1,0.1396
İzmir,Karaburun,2024,2,0.052
İzmir,Karaburun,2024,3,0.1683
İzmir,Karaburun,2024,4,0.3204
İzmir,Karaburun,2024,5,0.2936
İzmir,Karaburun,2024,6,0.2683
İzmir,Karaburun,2024,7,0.2261
İzmir,Karaburun,2024,8,0.2755
İzmir,Karaburun,2024,9,0.2638
İzmir,Karaburun,2024,10,0.3016
İzmir,Karaburun,2024,11,0.1947
İzmir,Karaburun,2024,12,0.0872
İzmir,Karşıyaka,2019,1,
İzmir,Karşıyaka,2019,2,0.0153
İzmir,Karşıyaka,2019,3,0.025
İzmir,Karşıyaka,2019,4,0.089
İzmir,Karşıyaka,2019,5,0.0786
İzmir,Karşıyaka,2019,6,0.074
İzmir,Karşıyaka,2019,7,0.099
İzmir,Karşıyaka,2019,8,0.0348
İzmir,Karşıyaka,2019,9,0.0224
İzmir,Karşıyaka,2019,10,0.0366
İzmir,Karşıyaka,2019,11,0.0519
İzmir,Karşıyaka,2019,12,0.046
İzmir,Karşıyaka,2020,1,0.0496
İzmir,Karşıyaka,2020,2,0.0101
İzmir,Karşıyaka,2020,3,0.0569
İzmir,Karşıyaka,2020,4,0.0856
İzmir,Karşıyaka,2020,5,
İzmir,Karşıyaka,2020,6,0.0795
İzmir,Karşıyaka,2020,7,0.0978
İzmir,Karşıyaka,2020,8,0.0455
İzmir,Karşıyaka,2020,9,0.0089
İzmir,Karşıyaka,2020,10,0.0336
İzmir,Karşıyaka,2020,11,0.0033
İzmir,Karşıyaka,2020,12,0.0132
İzmir,Karşıyaka,2021,1,
İzmir,Karşıyaka,2021,2,0.0104
İzmir,Karşıyaka,2021,3,-0.0373
İzmir,Karşıyaka,2021,4,0.0756
İzmir,Karşıyaka,2021,5,0.0931
İzmir,Karşıyaka,2021,6,0.098
İzmir,Karşıyaka,2021,7,0.0916
İzmir,Karşıyaka,2021,8,0.0443
İzmir,Karşıyaka,2021,9,-0.0252
İzmir,Karşıyaka,2021,10,-0.0416
İzmir,Karşıyaka,2021,11,0.0026
İzmir,Karşıyaka,2021,12,0.0054
İzmir,Karşıyaka,2022,1,0.0427
İzmir,Karşıyaka,2022,2,0.0264
İzmir,Karşıyaka,2022,3,0.0986
İzmir,Karşıyaka,2022,4,0.0601
İzmir,Karşıyaka,2022,5,0.0988
İzmir,Karşıyaka,2022,6,0.0946
İzmir,Karşıyaka,2022,7,0.079
İzmir,Karşıyaka,2022,8,0.0314
İzmir,Karşıyaka,2022,9,-0.068
İzmir,Karşıyaka,2022,10,-0.1131
İzmir,Karşıyaka,2022,11,0.002
İzmir,Karşıyaka,2022,12,0.0557
İzmir,Karşıyaka,2023,1,0.0391
İzmir,Karşıyaka,2023,2,0.003
İzmir,Karşıyaka,2023,3,0.0582
İzmir,Karşıyaka,2023,4,-0.0121
İzmir,Karşıyaka,2023,5,0.1296
İzmir,Karşıyaka,2023,6,0.1072
İzmir,Karşıyaka,2023,7,0.1088
İzmir,Karşıyaka,2023,8,0.0273
İzmir,Karşıyaka,2023,9,0.0158
İzmir,Karşıyaka,2023,10,-0.0476
İzmir,Karşıyaka,2023,11,0.0491
İzmir,Karşıyaka,2023,12,-0.0131
İzmir,Karşıyaka,2024,1,0.0246
İzmir,Karşıyaka,2024,2,0.0274
İzmir,Karşıyaka,2024,3,0.0281
İzmir,Karşıyaka,2024,4,0.0871
İzmir,Karşıyaka,2024,5,0.1214
İzmir,Karşıyaka,2024,6,0.1209
İzmir,Karşıyaka,2024,7,0.0742
İzmir,Karşıyaka,2024,8,0.0642
İzmir,Karşıyaka,2024,9,0.0292
İzmir,Karşıyaka,2024,10,-0.0324
İzmir,Karşıyaka,2024,11,-0.0322
İzmir,Karşıyaka,2024,12,0.0914
İzmir,Kemalpaşa,2019,1,
İzmir,Kemalpaşa,2019,2,0.5319
İzmir,Kemalpaşa,2019,3,0.532
İzmir,Kemalpaşa,2019,4,0.509
İzmir,Kemalpaşa,2019,5,0.4361
İzmir,Kemalpaşa,2019,6,0.4969
İzmir,Kemalpaşa,2019,7,0.4941
İzmir,Kemalpaşa,2019,8,0.4772
İzmir,Kemalpaşa,2019,9,0.4765
İzmir,Kemalpaşa,2019,10,0.5401
İzmir,Kemalpaşa,2019,11,0.3694
İzmir,Kemalpaşa,2019,12,0.5586
İzmir,Kemalpaşa,2020,1,0.5294
İzmir,Kemalpaşa,2020,2,0.556
İzmir,Kemalpaşa,2020,3,0.555
İzmir,Kemalpaşa,2020,4,0.5493
İzmir,Kemalpaşa,2020,5,
İzmir,Kemalpaşa,2020,6,0.3738
İzmir,Kemalpaşa,2020,7,0.4877
İzmir,Kemalpaşa,2020,8,0.4607
İzmir,Kemalpaşa,2020,9,0.417
İzmir,Kemalpaşa,2020,10,0.3972
İzmir,Kemalpaşa,2020,11,0.4941
İzmir,Kemalpaşa,2020,12,0.4723
İzmir,Kemalpaşa,2021,1,
İzmir,Kemalpaşa,2021,2,0.5342
İzmir,Kemalpaşa,2021,3,0.5227
İzmir,Kemalpaşa,2021,4,0.4977
İzmir,Kemalpaşa,2021,5,0.4647
İzmir,Kemalpaşa,2021,6,0.4464
İzmir,Kemalpaşa,2021,7,0.4565
İzmir,Kemalpaşa,2021,8,0.4595
İzmir,Kemalpaşa,2021,9,0.4292
İzmir,Kemalpaşa,2021,10,0.4665
İzmir,Kemalpaşa,2021,11,0.5143
İzmir,Kemalpaşa,2021,12,0.5586
İzmir,Kemalpaşa,2022,1,0.5115
İzmir,Kemalpaşa,2022,2,0.5644
İzmir,Kemalpaşa,2022,3,0.5084
İzmir,Kemalpaşa,2022,4,0.5129
İzmir,Kemalpaşa,2022,5,0.4976
İzmir,Kemalpaşa,2022,6,0.4725
İzmir,Kemalpaşa,2022,7,0.4482
İzmir,Kemalpaşa,2022,8,0.4364
İzmir,Kemalpaşa,2022,9,0.4586
İzmir,Kemalpaşa,2022,10,0.4262
İzmir,Kemalpaşa,2022,11,0.4499
İzmir,Kemalpaşa,2022,12,0.4789
İzmir,Kemalpaşa,2023,1,0.5032
İzmir,Kemalpaşa,2023,2,0.5139
İzmir,Kemalpaşa,2023,3,0.3917
İzmir,Kemalpaşa,2023,4,
İzmir,Kemalpaşa,2023,5,0.4745
İzmir,Kemalpaşa,2023,6,0.5115
İzmir,Kemalpaşa,2023,7,0.4948
İzmir,Kemalpaşa,2023,8,0.4448
İzmir,Kemalpaşa,2023,9,0.4777
İzmir,Kemalpaşa,2023,10,0.4842
İzmir,Kemalpaşa,2023,11,0.4782
İzmir,Kemalpaşa,2023,12,0.6038
İzmir,Kemalpaşa,2024,1,0.3857
İzmir,Kemalpaşa,2024,2,0.561
İzmir,Kemalpaşa,2024,3,0.4839
İzmir,Kemalpaşa,2024,4,0.5129
İzmir,Kemalpaşa,2024,5,0.4994
İzmir,Kemalpaşa,2024,6,0.4597
İzmir,Kemalpaşa,2024,7,0.4501
İzmir,Kemalpaşa,2024,8,0.4427
İzmir,Kemalpaşa,2024,9,0.4735
İzmir,Kemalpaşa,2024,10,0.5055
İzmir,Kemalpaşa,2024,11,0.5021
İzmir,Kemalpaşa,2024,12,0.5269
İzmir,Kınık,2019,1,
İzmir,Kınık,2019,2,0.4201
İzmir,Kınık,2019,3,0.4787
İzmir,Kınık,2019,4,
İzmir,Kınık,2019,5,0.428
İzmir,Kınık,2019,6,0.437
İzmir,Kınık,2019,7,0.5304
İzmir,Kınık,2019,8,0.5191
