year,month,precip_mm,il,source,drought_year
2022,9,2.6,Kırıkkale,Open-Meteo (ERA5),False
2022,10,14.3,Kırıkkale,Open-Meteo (ERA5),False
2022,11,19.0,Kırıkkale,Open-Meteo (ERA5),False
2022,12,25.1,Kırıkkale,Open-Meteo (ERA5),False
2023,1,10.7,Kırıkkale,Open-Meteo (ERA5),False
2023,2,15.6,Kırıkkale,Open-Meteo (ERA5),False
2023,3,85.6,Kırıkkale,Open-Meteo (ERA5),False
2023,4,51.9,Kırıkkale,Open-Meteo (ERA5),False
2023,5,42.2,Kırıkkale,Open-Meteo (ERA5),False
2023,6,69.8,Kırıkkale,Open-Meteo (ERA5),False
2023,7,1.7,Kırıkkale,Open-Meteo (ERA5),False
2023,8,0.0,Kırıkkale,Open-Meteo (ERA5),False
2023,9,35.2,Kırıkkale,Open-Meteo (ERA5),False
2023,10,3.7,Kırıkkale,Open-Meteo (ERA5),False
2023,11,85.2,Kırıkkale,Open-Meteo (ERA5),False
2023,12,33.2,Kırıkkale,Open-Meteo (ERA5),False
2024,1,74.5,Kırıkkale,Open-Meteo (ERA5),False
2024,2,22.4,Kırıkkale,Open-Meteo (ERA5),False
2024,3,46.3,Kırıkkale,Open-Meteo (ERA5),False
2024,4,37.6,Kırıkkale,Open-Meteo (ERA5),False
2024,5,43.8,Kırıkkale,Open-Meteo (ERA5),False
2024,6,12.9,Kırıkkale,Open-Meteo (ERA5),False
2024,7,14.5,Kırıkkale,Open-Meteo (ERA5),False
2024,8,1.4,Kırıkkale,Open-Meteo (ERA5),False
2024,9,18.3,Kırıkkale,Open-Meteo (ERA5),False
2024,10,1.0,Kırıkkale,Open-Meteo (ERA5),False
2024,11,26.0,Kırıkkale,Open-Meteo (ERA5),False
2024,12,38.3,Kırıkkale,Open-Meteo (ERA5),False
2004,1,50.9,Aksaray,Open-Meteo (ERA5),False
2004,2,27.4,Aksaray,Open-Meteo (ERA5),False
2004,3,30.2,Aksaray,Open-Meteo (ERA5),False
2004,4,52.0,Aksaray,Open-Meteo (ERA5),False
2004,5,19.3,Aksaray,Open-Meteo (ERA5),False
2004,6,19.9,Aksaray,Open-Meteo (ERA5),False
2004,7,7.5,Aksaray,Open-Meteo (ERA5),False
2004,8,2.3,Aksaray,Open-Meteo (ERA5),False
2004,9,0.0,Aksaray,Open-Meteo (ERA5),False
2004,10,3.9,Aksaray,Open-Meteo (ERA5),False
2004,11,82.7,Aksaray,Open-Meteo (ERA5),False
2004,12,19.8,Aksaray,Open-Meteo (ERA5),False
2005,1,39.5,Aksaray,Open-Meteo (ERA5),False
2005,2,28.8,Aksaray,Open-Meteo (ERA5),False
2005,3,57.3,Aksaray,Open-Meteo (ERA5),False
2005,4,45.7,Aksaray,Open-Meteo (ERA5),False
2005,5,33.2,Aksaray,Open-Meteo (ERA5),False
2005,6,8.4,Aksaray,Open-Meteo (ERA5),False
2005,7,2.9,Aksaray,Open-Meteo (ERA5),False
2005,8,1.2,Aksaray,Open-Meteo (ERA5),False
2005,9,4.8,Aksaray,Open-Meteo (ERA5),False
2005,10,36.6,Aksaray,Open-Meteo (ERA5),False
2005,11,52.3,Aksaray,Open-Meteo (ERA5),False
2005,12,20.6,Aksaray,Open-Meteo (ERA5),False
2006,1,37.7,Aksaray,Open-Meteo (ERA5),False
2006,2,23.4,Aksaray,Open-Meteo (ERA5),False
2006,3,45.9,Aksaray,Open-Meteo (ERA5),False
2006,4,48.9,Aksaray,Open-Meteo (ERA5),False
2006,5,16.2,Aksaray,Open-Meteo (ERA5),False
2006,6,13.8,Aksaray,Open-Meteo (ERA5),False
2006,7,0.4,Aksaray,Open-Meteo (ERA5),False
2006,8,3.7,Aksaray,Open-Meteo (ERA5),False
2006,9,10.4,Aksaray,Open-Meteo (ERA5),False
2006,10,25.9,Aksaray,Open-Meteo (ERA5),False
2006,11,29.6,Aksaray,Open-Meteo (ERA5),False
2006,12,1.1,Aksaray,Open-Meteo (ERA5),False
2007,1,28.1,Aksaray,Open-Meteo (ERA5),False
2007,2,30.5,Aksaray,Open-Meteo (ERA5),False
2007,3,42.3,Aksaray,Open-Meteo (ERA5),False
2007,4,36.2,Aksaray,Open-Meteo (ERA5),False
2007,5,23.4,Aksaray,Open-Meteo (ERA5),False
2007,6,15.4,Aksaray,Open-Meteo (ERA5),False
2007,7,0.0,Aksaray,Open-Meteo (ERA5),False
2007,8,4.5,Aksaray,Open-Meteo (ERA5),False
2007,9,4.0,Aksaray,Open-Meteo (ERA5),False
2007,10,15.0,Aksaray,Open-Meteo (ERA5),False
2007,11,73.2,Aksaray,Open-Meteo (ERA5),False
2007,12,40.1,Aksaray,Open-Meteo (ERA5),False
2008,1,42.1,Aksaray,Open-Meteo (ERA5),False
2008,2,18.9,Aksaray,Open-Meteo (ERA5),False
2008,3,38.9,Aksaray,Open-Meteo (ERA5),False
2008,4,20.4,Aksaray,Open-Meteo (ERA5),False
2008,5,15.2,Aksaray,Open-Meteo (ERA5),False
2008,6,11.7,Aksaray,Open-Meteo (ERA5),False
2008,7,1.2,Aksaray,Open-Meteo (ERA5),False
2008,8,1.7,Aksaray,Open-Meteo (ERA5),False
2008,9,29.9,Aksaray,Open-Meteo (ERA5),False
2008,10,19.2,Aksaray,Open-Meteo (ERA5),False
2008,11,22.2,Aksaray,Open-Meteo (ERA5),False
2008,12,46.1,Aksaray,Open-Meteo (ERA5),False
2009,1,42.2,Aksaray,Open-Meteo (ERA5),False
2009,2,47.5,Aksaray,Open-Meteo (ERA5),False
2009,3,73.8,Aksaray,Open-Meteo (ERA5),False
2009,4,46.3,Aksaray,Open-Meteo (ERA5),False
2009,5,45.3,Aksaray,Open-Meteo (ERA5),False
2009,6,6.9,Aksaray,Open-Meteo (ERA5),False
2009,7,5.2,Aksaray,Open-Meteo (ERA5),False
2009,8,0.1,Aksaray,Open-Meteo (ERA5),False
2009,9,12.0,Aksaray,Open-Meteo (ERA5),False
2009,10,6.8,Aksaray,Open-Meteo (ERA5),False
2009,11,47.5,Aksaray,Open-Meteo (ERA5),False
2009,12,50.2,Aksaray,Open-Meteo (ERA5),False
2010,1,55.8,Aksaray,Open-Meteo (ERA5),False
2010,2,50.1,Aksaray,Open-Meteo (ERA5),False
2010,3,39.5,Aksaray,Open-Meteo (ERA5),False
2010,4,63.1,Aksaray,Open-Meteo (ERA5),False
2010,5,11.9,Aksaray,Open-Meteo (ERA5),False
2010,6,40.8,Aksaray,Open-Meteo (ERA5),False
2010,7,0.9,Aksaray,Open-Meteo (ERA5),False
2010,8,0.0,Aksaray,Open-Meteo (ERA5),False
2010,9,3.7,Aksaray,Open-Meteo (ERA5),False
2010,10,53.5,Aksaray,Open-Meteo (ERA5),False
2010,11,4.1,Aksaray,Open-Meteo (ERA5),False
2010,12,46.3,Aksaray,Open-Meteo (ERA5),False
2011,1,52.9,Aksaray,Open-Meteo (ERA5),False
2011,2,41.2,Aksaray,Open-Meteo (ERA5),False
2011,3,40.6,Aksaray,Open-Meteo (ERA5),False
2011,4,51.4,Aksaray,Open-Meteo (ERA5),False
2011,5,57.9,Aksaray,Open-Meteo (ERA5),False
2011,6,27.4,Aksaray,Open-Meteo (ERA5),False
2011,7,0.3,Aksaray,Open-Meteo (ERA5),False
2011,8,0.2,Aksaray,Open-Meteo (ERA5),False
2011,9,9.5,Aksaray,Open-Meteo (ERA5),False
2011,10,13.7,Aksaray,Open-Meteo (ERA5),False
2011,11,19.3,Aksaray,Open-Meteo (ERA5),False
2011,12,28.3,Aksaray,Open-Meteo (ERA5),False
2012,1,69.5,Aksaray,Open-Meteo (ERA5),False
2012,2,67.6,Aksaray,Open-Meteo (ERA5),False
2012,3,48.9,Aksaray,Open-Meteo (ERA5),False
2012,4,21.3,Aksaray,Open-Meteo (ERA5),False
2012,5,38.9,Aksaray,Open-Meteo (ERA5),False
2012,6,8.6,Aksaray,Open-Meteo (ERA5),False
2012,7,0.4,Aksaray,Open-Meteo (ERA5),False
2012,8,1.2,Aksaray,Open-Meteo (ERA5),False
2012,9,0.0,Aksaray,Open-Meteo (ERA5),False
2012,10,30.3,Aksaray,Open-Meteo (ERA5),False
2012,11,57.2,Aksaray,Open-Meteo (ERA5),False
2012,12,75.7,Aksaray,Open-Meteo (ERA5),False
2013,1,44.3,Aksaray,Open-Meteo (ERA5),False
2013,2,31.9,Aksaray,Open-Meteo (ERA5),False
2013,3,29.3,Aksaray,Open-Meteo (ERA5),False
2013,4,54.4,Aksaray,Open-Meteo (ERA5),False
2013,5,19.4,Aksaray,Open-Meteo (ERA5),False
2013,6,2.5,Aksaray,Open-Meteo (ERA5),False
2013,7,0.0,Aksaray,Open-Meteo (ERA5),False
2013,8,0.2,Aksaray,Open-Meteo (ERA5),False
2013,9,7.4,Aksaray,Open-Meteo (ERA5),False
2013,10,25.8,Aksaray,Open-Meteo (ERA5),False
2013,11,16.8,Aksaray,Open-Meteo (ERA5),False
2013,12,22.0,Aksaray,Open-Meteo (ERA5),False
2014,1,32.2,Aksaray,Open-Meteo (ERA5),False
2014,2,16.1,Aksaray,Open-Meteo (ERA5),False
2014,3,55.4,Aksaray,Open-Meteo (ERA5),False
2014,4,11.6,Aksaray,Open-Meteo (ERA5),False
2014,5,23.9,Aksaray,Open-Meteo (ERA5),False
2014,6,43.4,Aksaray,Open-Meteo (ERA5),False
2014,7,0.7,Aksaray,Open-Meteo (ERA5),False
2014,8,1.9,Aksaray,Open-Meteo (ERA5),False
2014,9,20.5,Aksaray,Open-Meteo (ERA5),False
2014,10,21.8,Aksaray,Open-Meteo (ERA5),False
2014,11,56.6,Aksaray,Open-Meteo (ERA5),False
2014,12,27.1,Aksaray,Open-Meteo (ERA5),False
2015,1,43.7,Aksaray,Open-Meteo (ERA5),False
2015,2,41.8,Aksaray,Open-Meteo (ERA5),False
2015,3,107.8,Aksaray,Open-Meteo (ERA5),False
2015,4,21.5,Aksaray,Open-Meteo (ERA5),False
2015,5,27.9,Aksaray,Open-Meteo (ERA5),False
2015,6,49.3,Aksaray,Open-Meteo (ERA5),False
2015,7,0.7,Aksaray,Open-Meteo (ERA5),False
2015,8,1.2,Aksaray,Open-Meteo (ERA5),False
2015,9,2.4,Aksaray,Open-Meteo (ERA5),False
2015,10,28.1,Aksaray,Open-Meteo (ERA5),False
2015,11,3.5,Aksaray,Open-Meteo (ERA5),False
2015,12,3.0,Aksaray,Open-Meteo (ERA5),False
2016,1,71.2,Aksaray,Open-Meteo (ERA5),False
2016,2,32.3,Aksaray,Open-Meteo (ERA5),False
2016,3,37.5,Aksaray,Open-Meteo (ERA5),False
2016,4,13.4,Aksaray,Open-Meteo (ERA5),False
2016,5,69.7,Aksaray,Open-Meteo (ERA5),False
2016,6,10.7,Aksaray,Open-Meteo (ERA5),False
2016,7,0.1,Aksaray,Open-Meteo (ERA5),False
2016,8,2.9,Aksaray,Open-Meteo (ERA5),False
2016,9,18.0,Aksaray,Open-Meteo (ERA5),False
2016,10,3.1,Aksaray,Open-Meteo (ERA5),False
2016,11,19.6,Aksaray,Open-Meteo (ERA5),False
2016,12,71.0,Aksaray,Open-Meteo (ERA5),False
2017,1,42.7,Aksaray,Open-Meteo (ERA5),False
2017,2,6.7,Aksaray,Open-Meteo (ERA5),False
2017,3,40.2,Aksaray,Open-Meteo (ERA5),False
2017,4,32.9,Aksaray,Open-Meteo (ERA5),False
2017,5,58.2,Aksaray,Open-Meteo (ERA5),False
2017,6,19.9,Aksaray,Open-Meteo (ERA5),False
2017,7,1.2,Aksaray,Open-Meteo (ERA5),False
2017,8,8.8,Aksaray,Open-Meteo (ERA5),False
2017,9,1.9,Aksaray,Open-Meteo (ERA5),False
2017,10,18.2,Aksaray,Open-Meteo (ERA5),False
2017,11,53.9,Aksaray,Open-Meteo (ERA5),False
2017,12,49.2,Aksaray,Open-Meteo (ERA5),False
2018,1,47.3,Aksaray,Open-Meteo (ERA5),False
2018,2,15.2,Aksaray,Open-Meteo (ERA5),False
2018,3,77.6,Aksaray,Open-Meteo (ERA5),False
2018,4,6.9,Aksaray,Open-Meteo (ERA5),False
2018,5,61.5,Aksaray,Open-Meteo (ERA5),False
2018,6,15.8,Aksaray,Open-Meteo (ERA5),False
2018,7,0.2,Aksaray,Open-Meteo (ERA5),False
2018,8,0.0,Aksaray,Open-Meteo (ERA5),False
2018,9,1.6,Aksaray,Open-Meteo (ERA5),False
2018,10,25.0,Aksaray,Open-Meteo (ERA5),False
2018,11,13.5,Aksaray,Open-Meteo (ERA5),False
2018,12,85.5,Aksaray,Open-Meteo (ERA5),False
2019,1,72.8,Aksaray,Open-Meteo (ERA5),False
2019,2,32.9,Aksaray,Open-Meteo (ERA5),False
2019,3,18.8,Aksaray,Open-Meteo (ERA5),False
2019,4,41.8,Aksaray,Open-Meteo (ERA5),False
2019,5,17.7,Aksaray,Open-Meteo (ERA5),False
2019,6,53.2,Aksaray,Open-Meteo (ERA5),False
2019,7,4.6,Aksaray,Open-Meteo (ERA5),False
2019,8,18.5,Aksaray,Open-Meteo (ERA5),False
2019,9,1.9,Aksaray,Open-Meteo (ERA5),False
2019,10,1.6,Aksaray,Open-Meteo (ERA5),False
2019,11,15.9,Aksaray,Open-Meteo (ERA5),False
2019,12,61.3,Aksaray,Open-Meteo (ERA5),False
2020,1,52.4,Aksaray,Open-Meteo (ERA5),False
2020,2,69.7,Aksaray,Open-Meteo (ERA5),False
2020,3,49.5,Aksaray,Open-Meteo (ERA5),False
2020,4,39.9,Aksaray,Open-Meteo (ERA5),False
2020,5,54.6,Aksaray,Open-Meteo (ERA5),False
2020,6,23.8,Aksaray,Open-Meteo (ERA5),False
2020,7,0.3,Aksaray,Open-Meteo (ERA5),False
2020,8,0.0,Aksaray,Open-Meteo (ERA5),False
2020,9,0.8,Aksaray,Open-Meteo (ERA5),False
2020,10,2.8,Aksaray,Open-Meteo (ERA5),False
2020,11,20.4,Aksaray,Open-Meteo (ERA5),False
2020,12,25.4,Aksaray,Open-Meteo (ERA5),False
2021,1,49.3,Aksaray,Open-Meteo (ERA5),False
2021,2,20.3,Aksaray,Open-Meteo (ERA5),False
2021,3,79.5,Aksaray,Open-Meteo (ERA5),False
2021,4,27.0,Aksaray,Open-Meteo (ERA5),False
2021,5,9.5,Aksaray,Open-Meteo (ERA5),False
2021,6,33.3,Aksaray,Open-Meteo (ERA5),False
2021,7,2.1,Aksaray,Open-Meteo (ERA5),False
2021,8,11.2,Aksaray,Open-Meteo (ERA5),False
2021,9,24.5,Aksaray,Open-Meteo (ERA5),False
2021,10,6.3,Aksaray,Open-Meteo (ERA5),False
2021,11,31.0,Aksaray,Open-Meteo (ERA5),False
2021,12,76.4,Aksaray,Open-Meteo (ERA5),False
2022,1,96.9,Aksaray,Open-Meteo (ERA5),False
2022,2,36.1,Aksaray,Open-Meteo (ERA5),False
2022,3,67.2,Aksaray,Open-Meteo (ERA5),False
2022,4,15.6,Aksaray,Open-Meteo (ERA5),False
2022,5,40.1,Aksaray,Open-Meteo (ERA5),False
2022,6,22.8,Aksaray,Open-Meteo (ERA5),False
2022,7,2.9,Aksaray,Open-Meteo (ERA5),False
2022,8,0.0,Aksaray,Open-Meteo (ERA5),False
2022,9,6.7,Aksaray,Open-Meteo (ERA5),False
2022,10,13.9,Aksaray,Open-Meteo (ERA5),False
2022,11,17.7,Aksaray,Open-Meteo (ERA5),False
2022,12,23.0,Aksaray,Open-Meteo (ERA5),False
2023,1,50.7,Aksaray,Open-Meteo (ERA5),False
2023,2,15.8,Aksaray,Open-Meteo (ERA5),False
2023,3,93.5,Aksaray,Open-Meteo (ERA5),False
2023,4,67.0,Aksaray,Open-Meteo (ERA5),False
2023,5,46.6,Aksaray,Open-Meteo (ERA5),False
2023,6,55.3,Aksaray,Open-Meteo (ERA5),False
2023,7,4.8,Aksaray,Open-Meteo (ERA5),False
2023,8,0.8,Aksaray,Open-Meteo (ERA5),False
2023,9,1.9,Aksaray,Open-Meteo (ERA5),False
2023,10,15.1,Aksaray,Open-Meteo (ERA5),False
2023,11,58.7,Aksaray,Open-Meteo (ERA5),False
2023,12,48.4,Aksaray,Open-Meteo (ERA5),False
2024,1,79.8,Aksaray,Open-Meteo (ERA5),False
2024,2,22.1,Aksaray,Open-Meteo (ERA5),False
2024,3,50.1,Aksaray,Open-Meteo (ERA5),False
2024,4,40.4,Aksaray,Open-Meteo (ERA5),False
2024,5,72.9,Aksaray,Open-Meteo (ERA5),False
2024,6,4.3,Aksaray,Open-Meteo (ERA5),False
2024,7,5.5,Aksaray,Open-Meteo (ERA5),False
2024,8,1.3,Aksaray,Open-Meteo (ERA5),False
2024,9,18.7,Aksaray,Open-Meteo (ERA5),False
2024,10,1.4,Aksaray,Open-Meteo (ERA5),False
2024,11,24.5,Aksaray,Open-Meteo (ERA5),False
2024,12,68.5,Aksaray,Open-Meteo (ERA5),False
2004,1,77.7,Niğde,Open-Meteo (ERA5),False
2004,2,48.1,Niğde,Open-Meteo (ERA5),False
2004,3,49.3,Niğde,Open-Meteo (ERA5),False
2004,4,45.9,Niğde,Open-Meteo (ERA5),False
2004,5,68.4,Niğde,Open-Meteo (ERA5),False
2004,6,35.3,Niğde,Open-Meteo (ERA5),False
2004,7,21.1,Niğde,Open-Meteo (ERA5),False
2004,8,9.2,Niğde,Open-Meteo (ERA5),False
2004,9,0.2,Niğde,Open-Meteo (ERA5),False
2004,10,9.1,Niğde,Open-Meteo (ERA5),False
2004,11,66.5,Niğde,Open-Meteo (ERA5),False
2004,12,15.6,Niğde,Open-Meteo (ERA5),False
2005,1,43.0,Niğde,Open-Meteo (ERA5),False
2005,2,26.8,Niğde,Open-Meteo (ERA5),False
2005,3,51.4,Niğde,Open-Meteo (ERA5),False
2005,4,54.4,Niğde,Open-Meteo (ERA5),False
2005,5,61.2,Niğde,Open-Meteo (ERA5),False
2005,6,31.4,Niğde,Open-Meteo (ERA5),False
2005,7,4.4,Niğde,Open-Meteo (ERA5),False
2005,8,3.8,Niğde,Open-Meteo (ERA5),False
2005,9,10.4,Niğde,Open-Meteo (ERA5),False
2005,10,35.2,Niğde,Open-Meteo (ERA5),False
2005,11,52.2,Niğde,Open-Meteo (ERA5),False
2005,12,14.3,Niğde,Open-Meteo (ERA5),False
2006,1,30.5,Niğde,Open-Meteo (ERA5),False
2006,2,30.3,Niğde,Open-Meteo (ERA5),False
2006,3,46.8,Niğde,Open-Meteo (ERA5),False
2006,4,61.0,Niğde,Open-Meteo (ERA5),False
2006,5,41.5,Niğde,Open-Meteo (ERA5),False
2006,6,19.5,Niğde,Open-Meteo (ERA5),False
2006,7,6.6,Niğde,Open-Meteo (ERA5),False
2006,8,8.8,Niğde,Open-Meteo (ERA5),False
2006,9,19.5,Niğde,Open-Meteo (ERA5),False
2006,10,51.0,Niğde,Open-Meteo (ERA5),False
2006,11,38.3,Niğde,Open-Meteo (ERA5),False
2006,12,8.4,Niğde,Open-Meteo (ERA5),False
2007,1,31.6,Niğde,Open-Meteo (ERA5),False
2007,2,29.5,Niğde,Open-Meteo (ERA5),False
2007,3,57.1,Niğde,Open-Meteo (ERA5),False
2007,4,73.7,Niğde,Open-Meteo (ERA5),False
2007,5,65.7,Niğde,Open-Meteo (ERA5),False
2007,6,30.8,Niğde,Open-Meteo (ERA5),False
2007,7,0.3,Niğde,Open-Meteo (ERA5),False
2007,8,9.9,Niğde,Open-Meteo (ERA5),False
2007,9,11.4,Niğde,Open-Meteo (ERA5),False
2007,10,30.2,Niğde,Open-Meteo (ERA5),False
2007,11,50.9,Niğde,Open-Meteo (ERA5),False
2007,12,42.3,Niğde,Open-Meteo (ERA5),False
2008,1,36.2,Niğde,Open-Meteo (ERA5),False
2008,2,35.1,Niğde,Open-Meteo (ERA5),False
2008,3,38.5,Niğde,Open-Meteo (ERA5),False
2008,4,34.7,Niğde,Open-Meteo (ERA5),False
2008,5,73.0,Niğde,Open-Meteo (ERA5),False
2008,6,36.6,Niğde,Open-Meteo (ERA5),False
2008,7,1.1,Niğde,Open-Meteo (ERA5),False
2008,8,3.3,Niğde,Open-Meteo (ERA5),False
2008,9,29.6,Niğde,Open-Meteo (ERA5),False
2008,10,12.1,Niğde,Open-Meteo (ERA5),False
2008,11,35.4,Niğde,Open-Meteo (ERA5),False
2008,12,35.6,Niğde,Open-Meteo (ERA5),False
2009,1,33.8,Niğde,Open-Meteo (ERA5),False
2009,2,47.1,Niğde,Open-Meteo (ERA5),False
2009,3,86.0,Niğde,Open-Meteo (ERA5),False
2009,4,90.0,Niğde,Open-Meteo (ERA5),False
2009,5,72.6,Niğde,Open-Meteo (ERA5),False
2009,6,19.9,Niğde,Open-Meteo (ERA5),False
2009,7,63.4,Niğde,Open-Meteo (ERA5),False
2009,8,0.2,Niğde,Open-Meteo (ERA5),False
2009,9,17.5,Niğde,Open-Meteo (ERA5),False
2009,10,13.7,Niğde,Open-Meteo (ERA5),False
2009,11,56.9,Niğde,Open-Meteo (ERA5),False
2009,12,62.1,Niğde,Open-Meteo (ERA5),False
2010,1,59.9,Niğde,Open-Meteo (ERA5),False
2010,2,52.2,Niğde,Open-Meteo (ERA5),False
2010,3,51.6,Niğde,Open-Meteo (ERA5),False
2010,4,83.9,Niğde,Open-Meteo (ERA5),False
2010,5,38.3,Niğde,Open-Meteo (ERA5),False
2010,6,70.7,Niğde,Open-Meteo (ERA5),False
2010,7,0.2,Niğde,Open-Meteo (ERA5),False
2010,8,0.0,Niğde,Open-Meteo (ERA5),False
2010,9,7.4,Niğde,Open-Meteo (ERA5),False
2010,10,54.7,Niğde,Open-Meteo (ERA5),False
2010,11,1.1,Niğde,Open-Meteo (ERA5),False
2010,12,48.4,Niğde,Open-Meteo (ERA5),False
2011,1,52.7,Niğde,Open-Meteo (ERA5),False
2011,2,39.3,Niğde,Open-Meteo (ERA5),False
2011,3,57.1,Niğde,Open-Meteo (ERA5),False
2011,4,109.3,Niğde,Open-Meteo (ERA5),False
2011,5,84.8,Niğde,Open-Meteo (ERA5),False
2011,6,66.3,Niğde,Open-Meteo (ERA5),False
2011,7,1.8,Niğde,Open-Meteo (ERA5),False
2011,8,0.8,Niğde,Open-Meteo (ERA5),False
2011,9,7.7,Niğde,Open-Meteo (ERA5),False
2011,10,4.9,Niğde,Open-Meteo (ERA5),False
2011,11,27.9,Niğde,Open-Meteo (ERA5),False
2011,12,40.0,Niğde,Open-Meteo (ERA5),False
2012,1,56.0,Niğde,Open-Meteo (ERA5),False
2012,2,70.2,Niğde,Open-Meteo (ERA5),False
2012,3,44.6,Niğde,Open-Meteo (ERA5),False
2012,4,17.0,Niğde,Open-Meteo (ERA5),False
2012,5,111.0,Niğde,Open-Meteo (ERA5),False
2012,6,21.7,Niğde,Open-Meteo (ERA5),False
2012,7,5.9,Niğde,Open-Meteo (ERA5),False
2012,8,3.5,Niğde,Open-Meteo (ERA5),False
2012,9,0.7,Niğde,Open-Meteo (ERA5),False
2012,10,39.6,Niğde,Open-Meteo (ERA5),False
2012,11,56.9,Niğde,Open-Meteo (ERA5),False
2012,12,69.6,Niğde,Open-Meteo (ERA5),False
2013,1,42.5,Niğde,Open-Meteo (ERA5),False
2013,2,35.3,Niğde,Open-Meteo (ERA5),False
2013,3,62.6,Niğde,Open-Meteo (ERA5),False
2013,4,72.0,Niğde,Open-Meteo (ERA5),False
2013,5,38.1,Niğde,Open-Meteo (ERA5),False
2013,6,18.1,Niğde,Open-Meteo (ERA5),False
2013,7,0.9,Niğde,Open-Meteo (ERA5),False
2013,8,0.4,Niğde,Open-Meteo (ERA5),False
2013,9,29.0,Niğde,Open-Meteo (ERA5),False
2013,10,40.2,Niğde,Open-Meteo (ERA5),False
2013,11,22.6,Niğde,Open-Meteo (ERA5),False
2013,12,34.3,Niğde,Open-Meteo (ERA5),False
2014,1,24.0,Niğde,Open-Meteo (ERA5),False
2014,2,18.6,Niğde,Open-Meteo (ERA5),False
2014,3,65.6,Niğde,Open-Meteo (ERA5),False
2014,4,24.9,Niğde,Open-Meteo (ERA5),False
2014,5,49.2,Niğde,Open-Meteo (ERA5),False
2014,6,71.1,Niğde,Open-Meteo (ERA5),False
2014,7,0.6,Niğde,Open-Meteo (ERA5),False
2014,8,7.5,Niğde,Open-Meteo (ERA5),False
2014,9,40.6,Niğde,Open-Meteo (ERA5),False
2014,10,31.4,Niğde,Open-Meteo (ERA5),False
2014,11,58.9,Niğde,Open-Meteo (ERA5),False
2014,12,28.8,Niğde,Open-Meteo (ERA5),False
2015,1,52.1,Niğde,Open-Meteo (ERA5),False
2015,2,53.0,Niğde,Open-Meteo (ERA5),False
2015,3,130.9,Niğde,Open-Meteo (ERA5),False
2015,4,48.4,Niğde,Open-Meteo (ERA5),False
2015,5,84.6,Niğde,Open-Meteo (ERA5),False
2015,6,96.0,Niğde,Open-Meteo (ERA5),False
2015,7,1.1,Niğde,Open-Meteo (ERA5),False
2015,8,6.6,Niğde,Open-Meteo (ERA5),False
2015,9,9.3,Niğde,Open-Meteo (ERA5),False
2015,10,43.4,Niğde,Open-Meteo (ERA5),False
2015,11,10.6,Niğde,Open-Meteo (ERA5),False
2015,12,10.2,Niğde,Open-Meteo (ERA5),False
2016,1,83.7,Niğde,Open-Meteo (ERA5),False
2016,2,49.8,Niğde,Open-Meteo (ERA5),False
2016,3,53.7,Niğde,Open-Meteo (ERA5),False
2016,4,21.3,Niğde,Open-Meteo (ERA5),False
2016,5,109.4,Niğde,Open-Meteo (ERA5),False
2016,6,34.3,Niğde,Open-Meteo (ERA5),False
2016,7,2.2,Niğde,Open-Meteo (ERA5),False
2016,8,3.5,Niğde,Open-Meteo (ERA5),False
2016,9,28.2,Niğde,Open-Meteo (ERA5),False
2016,10,6.6,Niğde,Open-Meteo (ERA5),False
2016,11,20.8,Niğde,Open-Meteo (ERA5),False
2016,12,113.8,Niğde,Open-Meteo (ERA5),False
2017,1,39.1,Niğde,Open-Meteo (ERA5),False
2017,2,1.7,Niğde,Open-Meteo (ERA5),False
2017,3,62.5,Niğde,Open-Meteo (ERA5),False
2017,4,45.7,Niğde,Open-Meteo (ERA5),False
2017,5,47.4,Niğde,Open-Meteo (ERA5),False
2017,6,13.8,Niğde,Open-Meteo (ERA5),False
2017,7,0.8,Niğde,Open-Meteo (ERA5),False
2017,8,3.1,Niğde,Open-Meteo (ERA5),False
2017,9,3.3,Niğde,Open-Meteo (ERA5),False
2017,10,13.5,Niğde,Open-Meteo (ERA5),False
2017,11,46.1,Niğde,Open-Meteo (ERA5),False
2017,12,32.6,Niğde,Open-Meteo (ERA5),False
2018,1,81.6,Niğde,Open-Meteo (ERA5),False
2018,2,16.7,Niğde,Open-Meteo (ERA5),False
2018,3,74.2,Niğde,Open-Meteo (ERA5),False
2018,4,22.9,Niğde,Open-Meteo (ERA5),False
2018,5,38.6,Niğde,Open-Meteo (ERA5),False
2018,6,21.9,Niğde,Open-Meteo (ERA5),False
2018,7,0.0,Niğde,Open-Meteo (ERA5),False
2018,8,0.6,Niğde,Open-Meteo (ERA5),False
2018,9,0.6,Niğde,Open-Meteo (ERA5),False
2018,10,26.0,Niğde,Open-Meteo (ERA5),False
2018,11,18.5,Niğde,Open-Meteo (ERA5),False
2018,12,85.8,Niğde,Open-Meteo (ERA5),False
2019,1,71.7,Niğde,Open-Meteo (ERA5),False
2019,2,48.1,Niğde,Open-Meteo (ERA5),False
2019,3,30.2,Niğde,Open-Meteo (ERA5),False
2019,4,52.4,Niğde,Open-Meteo (ERA5),False
2019,5,20.8,Niğde,Open-Meteo (ERA5),False
2019,6,33.1,Niğde,Open-Meteo (ERA5),False
2019,7,10.9,Niğde,Open-Meteo (ERA5),False
2019,8,10.2,Niğde,Open-Meteo (ERA5),False
2019,9,13.4,Niğde,Open-Meteo (ERA5),False
2019,10,12.1,Niğde,Open-Meteo (ERA5),False
