il,year,month,ndvi,source
Kayseri,2014,7,0.1112,Landsat7
Kayseri,2014,8,0.1081,Landsat7
Kayseri,2014,9,0.0705,Landsat7
Kayseri,2014,10,,Landsat7
Kayseri,2014,11,0.1024,Landsat7
Kayseri,2014,12,,Landsat7
Kayseri,2015,1,-0.022,Landsat7
Kayseri,2015,2,0.0952,Landsat7
Kayseri,2015,3,,Landsat7
Kayseri,2015,4,0.1316,Landsat7
Kayseri,2015,5,0.1825,Landsat7
Kayseri,2015,6,0.1449,Landsat7
Kayseri,2015,7,0.1447,Landsat7
Kayseri,2015,8,0.117,Landsat7
Kayseri,2015,9,0.1001,Landsat7
Kayseri,2015,10,0.0917,Landsat7
Kayseri,2015,11,0.0718,Landsat7
Kayseri,2015,12,0.0407,Landsat7
Kayseri,2016,1,,Landsat7
Kayseri,2016,2,0.0343,Landsat7
Kayseri,2016,3,0.0821,Landsat7
Kayseri,2016,4,0.1145,Landsat7
Kayseri,2016,5,0.0783,Landsat7
Kayseri,2016,6,0.121,Landsat7
Kayseri,2016,7,0.1389,Landsat7
Kayseri,2016,8,0.1217,Landsat7
Kayseri,2016,9,0.1022,Landsat7
Kayseri,2016,10,0.0744,Landsat7
Kayseri,2016,11,0.0591,Landsat7
Kayseri,2016,12,0.005,Landsat7
Kayseri,2017,1,,Sentinel-2
Kayseri,2017,2,0.0376,Sentinel-2
Kayseri,2017,3,0.1326,Sentinel-2
Kayseri,2017,4,0.1914,Sentinel-2
Kayseri,2017,5,0.2939,Sentinel-2
Kayseri,2017,6,0.3357,Sentinel-2
Kayseri,2017,7,0.2723,Sentinel-2
Kayseri,2017,8,0.232,Sentinel-2
Kayseri,2017,9,0.2073,Sentinel-2
Kayseri,2017,10,0.1842,Sentinel-2
Kayseri,2017,11,0.1369,Sentinel-2
Kayseri,2017,12,0.1,Sentinel-2
Kayseri,2018,1,0.1654,Sentinel-2
Kayseri,2018,2,0.1427,Sentinel-2
Kayseri,2018,3,0.2192,Sentinel-2
Kayseri,2018,4,0.3155,Sentinel-2
Kayseri,2018,5,0.3247,Sentinel-2
Kayseri,2018,6,0.3374,Sentinel-2
Kayseri,2018,7,0.2594,Sentinel-2
Kayseri,2018,8,0.2203,Sentinel-2
Kayseri,2018,9,0.1955,Sentinel-2
Kayseri,2018,10,0.1877,Sentinel-2
Kayseri,2018,11,0.1699,Sentinel-2
Kayseri,2018,12,0.1423,Sentinel-2
Kayseri,2019,1,-0.012,Sentinel-2
Kayseri,2019,2,0.1443,Sentinel-2
Kayseri,2019,3,0.1888,Sentinel-2
Kayseri,2019,4,0.2099,Sentinel-2
Kayseri,2019,5,0.3187,Sentinel-2
Kayseri,2019,6,0.2944,Sentinel-2
Kayseri,2019,7,0.2745,Sentinel-2
Kayseri,2019,8,0.2336,Sentinel-2
Kayseri,2019,9,0.2171,Sentinel-2
Kayseri,2019,10,0.1833,Sentinel-2
Kayseri,2019,11,0.1736,Sentinel-2
Kayseri,2019,12,0.1519,Sentinel-2
Kayseri,2020,1,0.1188,Sentinel-2
Kayseri,2020,2,-0.0218,Sentinel-2
Kayseri,2020,3,0.159,Sentinel-2
Kayseri,2020,4,,Sentinel-2
Kayseri,2020,5,0.3272,Sentinel-2
Kayseri,2020,6,0.3171,Sentinel-2
Kayseri,2020,7,0.2825,Sentinel-2
Kayseri,2020,8,0.2387,Sentinel-2
Kayseri,2020,9,0.2048,Sentinel-2
Kayseri,2020,10,0.1906,Sentinel-2
Kayseri,2020,11,0.1716,Sentinel-2
Kayseri,2020,12,0.1537,Sentinel-2
Kayseri,2021,1,0.1006,Sentinel-2
Kayseri,2021,2,0.1105,Sentinel-2
Kayseri,2021,3,0.1403,Sentinel-2
Kayseri,2021,4,0.2505,Sentinel-2
Kayseri,2021,5,0.3053,Sentinel-2
Kayseri,2021,6,0.2876,Sentinel-2
Kayseri,2021,7,0.2598,Sentinel-2
Kayseri,2021,8,0.2384,Sentinel-2
Kayseri,2021,9,0.222,Sentinel-2
Kayseri,2021,10,0.1861,Sentinel-2
Kayseri,2021,11,0.1509,Sentinel-2
Kayseri,2021,12,0.1148,Sentinel-2
Kayseri,2022,1,0.1651,Sentinel-2
Kayseri,2022,2,0.0218,Sentinel-2
Kayseri,2022,3,0.023,Sentinel-2
Kayseri,2022,4,0.2402,Sentinel-2
Kayseri,2022,5,0.3061,Sentinel-2
Kayseri,2022,6,0.314,Sentinel-2
Kayseri,2022,7,0.2794,Sentinel-2
Kayseri,2022,8,0.2264,Sentinel-2
Kayseri,2022,9,0.2119,Sentinel-2
Kayseri,2022,10,0.2236,Sentinel-2
Kayseri,2022,11,0.2153,Sentinel-2
Kayseri,2022,12,0.1592,Sentinel-2
Kayseri,2023,1,0.169,Sentinel-2
Kayseri,2023,2,0.0412,Sentinel-2
Kayseri,2023,3,0.2187,Sentinel-2
Kayseri,2023,4,0.3007,Sentinel-2
Kayseri,2023,5,0.3733,Sentinel-2
Kayseri,2023,6,0.3507,Sentinel-2
Kayseri,2023,7,0.2995,Sentinel-2
Kayseri,2023,8,0.2386,Sentinel-2
Kayseri,2023,9,0.2247,Sentinel-2
Kayseri,2023,10,0.2116,Sentinel-2
Kayseri,2023,11,0.1981,Sentinel-2
Kayseri,2023,12,0.2026,Sentinel-2
Kayseri,2024,1,0.1326,Sentinel-2
Kayseri,2024,2,0.1756,Sentinel-2
Kayseri,2024,3,0.2227,Sentinel-2
Kayseri,2024,4,0.2877,Sentinel-2
Kayseri,2024,5,0.3464,Sentinel-2
Kayseri,2024,6,0.3157,Sentinel-2
Kayseri,2024,7,0.241,Sentinel-2
Kayseri,2024,8,0.2187,Sentinel-2
Kayseri,2024,9,0.196,Sentinel-2
Kayseri,2024,10,0.1897,Sentinel-2
Kayseri,2024,11,0.1572,Sentinel-2
Kayseri,2024,12,0.0355,Sentinel-2
Sivas,2004,1,,Landsat7
Sivas,2004,2,-0.1545,Landsat7
Sivas,2004,3,0.0611,Landsat7
Sivas,2004,4,0.0733,Landsat7
Sivas,2004,5,0.1384,Landsat7
Sivas,2004,6,0.187,Landsat7
Sivas,2004,7,0.1676,Landsat7
Sivas,2004,8,0.0981,Landsat7
Sivas,2004,9,0.0872,Landsat7
Sivas,2004,10,0.0776,Landsat7
Sivas,2004,11,,Landsat7
Sivas,2004,12,-0.0309,Landsat7
Sivas,2005,1,,Landsat7
Sivas,2005,2,-0.1951,Landsat7
Sivas,2005,3,,Landsat7
Sivas,2005,4,,Landsat7
Sivas,2005,5,0.1534,Landsat7
Sivas,2005,6,0.1671,Landsat7
Sivas,2005,7,0.1285,Landsat7
Sivas,2005,8,0.098,Landsat7
Sivas,2005,9,0.0612,Landsat7
Sivas,2005,10,0.0738,Landsat7
Sivas,2005,11,0.0766,Landsat7
Sivas,2005,12,0.0607,Landsat7
Sivas,2006,1,-0.0348,Landsat7
Sivas,2006,2,-0.0944,Landsat7
Sivas,2006,3,,Landsat7
Sivas,2006,4,0.0715,Landsat7
Sivas,2006,5,0.1904,Landsat7
Sivas,2006,6,0.1844,Landsat7
Sivas,2006,7,0.1091,Landsat7
Sivas,2006,8,0.0863,Landsat7
Sivas,2006,9,0.0827,Landsat7
Sivas,2006,10,0.0508,Landsat7
Sivas,2006,11,,Landsat7
Sivas,2006,12,0.0583,Landsat7
Sivas,2007,1,0.0333,Landsat7
Sivas,2007,2,-0.1495,Landsat7
Sivas,2007,3,0.0557,Landsat7
Sivas,2007,4,,Landsat7
Sivas,2007,5,0.1549,Landsat7
Sivas,2007,6,0.1481,Landsat7
Sivas,2007,7,0.1145,Landsat7
Sivas,2007,8,0.083,Landsat7
Sivas,2007,9,0.0827,Landsat7
Sivas,2007,10,0.0709,Landsat7
Sivas,2007,11,0.0748,Landsat7
Sivas,2007,12,0.0175,Landsat7
Sivas,2008,1,-0.0262,Landsat7
Sivas,2008,2,-0.0796,Landsat7
Sivas,2008,3,,Landsat7
Sivas,2008,4,,Landsat7
Sivas,2008,5,0.0864,Landsat7
Sivas,2008,6,0.1786,Landsat7
Sivas,2008,7,0.0068,Landsat7
Sivas,2008,8,0.0981,Landsat7
Sivas,2008,9,0.0896,Landsat7
Sivas,2008,10,0.0818,Landsat7
Sivas,2008,11,0.0747,Landsat7
Sivas,2008,12,-0.0204,Landsat7
Sivas,2009,1,-0.0802,Landsat7
Sivas,2009,2,-0.018,Landsat7
Sivas,2009,3,,Landsat7
Sivas,2009,4,0.1004,Landsat7
Sivas,2009,5,0.1172,Landsat7
Sivas,2009,6,,Landsat7
Sivas,2009,7,0.1571,Landsat7
Sivas,2009,8,0.1038,Landsat7
Sivas,2009,9,0.0855,Landsat7
Sivas,2009,10,0.069,Landsat7
Sivas,2009,11,0.069,Landsat7
Sivas,2009,12,,Landsat7
Sivas,2010,1,,Landsat7
Sivas,2010,2,,Landsat7
Sivas,2010,3,0.0923,Landsat7
Sivas,2010,4,0.1124,Landsat7
Sivas,2010,5,0.1907,Landsat7
Sivas,2010,6,0.1587,Landsat7
Sivas,2010,7,0.1259,Landsat7
Sivas,2010,8,0.1073,Landsat7
Sivas,2010,9,0.0822,Landsat7
Sivas,2010,10,,Landsat7
Sivas,2010,11,0.0905,Landsat7
Sivas,2010,12,,Landsat7
Sivas,2011,1,-0.0272,Landsat7
Sivas,2011,2,-0.1849,Landsat7
Sivas,2011,3,0.0038,Landsat7
Sivas,2011,4,,Landsat7
Sivas,2011,5,0.1365,Landsat7
Sivas,2011,6,,Landsat7
Sivas,2011,7,0.1363,Landsat7
Sivas,2011,8,0.1125,Landsat7
Sivas,2011,9,0.1036,Landsat7
Sivas,2011,10,0.0757,Landsat7
Sivas,2011,11,0.0094,Landsat7
Sivas,2011,12,0.0552,Landsat7
Sivas,2012,1,-0.0101,Landsat7
Sivas,2012,2,-0.0032,Landsat7
Sivas,2012,3,-0.201,Landsat7
Sivas,2012,4,0.0105,Landsat7
Sivas,2012,5,0.1122,Landsat7
Sivas,2012,6,0.1687,Landsat7
Sivas,2012,7,0.135,Landsat7
Sivas,2012,8,0.0888,Landsat7
Sivas,2012,9,0.0964,Landsat7
Sivas,2012,10,0.0708,Landsat7
Sivas,2012,11,0.0529,Landsat7
Sivas,2012,12,,Landsat7
Sivas,2013,1,0.0146,Landsat7
Sivas,2013,2,0.0164,Landsat7
Sivas,2013,3,,Landsat7
Sivas,2013,4,0.1136,Landsat7
Sivas,2013,5,0.1907,Landsat7
Sivas,2013,6,0.169,Landsat7
Sivas,2013,7,0.1352,Landsat7
Sivas,2013,8,0.1078,Landsat7
Sivas,2013,9,,Landsat7
Sivas,2013,10,0.0779,Landsat7
Sivas,2013,11,0.0662,Landsat7
Sivas,2013,12,-0.0082,Landsat7
Sivas,2014,1,0.0589,Landsat7
Sivas,2014,2,0.047,Landsat7
Sivas,2014,3,0.0627,Landsat7
Sivas,2014,4,0.0682,Landsat7
Sivas,2014,5,,Landsat7
Sivas,2014,6,0.1501,Landsat7
Sivas,2014,7,0.1031,Landsat7
Sivas,2014,8,0.099,Landsat7
Sivas,2014,9,0.0857,Landsat7
Sivas,2014,10,0.0829,Landsat7
Sivas,2014,11,0.0974,Landsat7
Sivas,2014,12,,Landsat7
Sivas,2015,1,-0.026,Landsat7
Sivas,2015,2,,Landsat7
Sivas,2015,3,0.0153,Landsat7
Sivas,2015,4,,Landsat7
Sivas,2015,5,0.1496,Landsat7
Sivas,2015,6,0.1072,Landsat7
Sivas,2015,7,0.1407,Landsat7
Sivas,2015,8,0.1026,Landsat7
Sivas,2015,9,0.0953,Landsat7
Sivas,2015,10,0.0684,Landsat7
Sivas,2015,11,0.0857,Landsat7
Sivas,2015,12,0.0334,Landsat7
Sivas,2016,1,-0.0215,Landsat7
Sivas,2016,2,0.0103,Landsat7
Sivas,2016,3,,Landsat7
Sivas,2016,4,0.1062,Landsat7
Sivas,2016,5,0.152,Landsat7
Sivas,2016,6,0.1684,Landsat7
Sivas,2016,7,0.0848,Landsat7
Sivas,2016,8,0.1156,Landsat7
Sivas,2016,9,0.0965,Landsat7
Sivas,2016,10,0.0721,Landsat7
Sivas,2016,11,0.0692,Landsat7
Sivas,2016,12,-0.0236,Landsat7
Sivas,2017,1,,Sentinel-2
Sivas,2017,2,,Sentinel-2
Sivas,2017,3,,Sentinel-2
Sivas,2017,4,,Sentinel-2
Sivas,2017,5,0.3404,Sentinel-2
Sivas,2017,6,,Sentinel-2
Sivas,2017,7,0.3026,Sentinel-2
Sivas,2017,8,0.2162,Sentinel-2
Sivas,2017,9,0.1905,Sentinel-2
Sivas,2017,10,0.169,Sentinel-2
Sivas,2017,11,0.14,Sentinel-2
Sivas,2017,12,0.1816,Sentinel-2
Sivas,2018,1,0.1078,Sentinel-2
Sivas,2018,2,,Sentinel-2
Sivas,2018,3,0.1754,Sentinel-2
Sivas,2018,4,0.2944,Sentinel-2
Sivas,2018,5,0.3692,Sentinel-2
Sivas,2018,6,0.3962,Sentinel-2
Sivas,2018,7,0.2574,Sentinel-2
Sivas,2018,8,0.2113,Sentinel-2
Sivas,2018,9,0.1928,Sentinel-2
Sivas,2018,10,0.1485,Sentinel-2
Sivas,2018,11,0.199,Sentinel-2
Sivas,2018,12,,Sentinel-2
Sivas,2019,1,-0.0261,Sentinel-2
Sivas,2019,2,0.1202,Sentinel-2
Sivas,2019,3,0.1954,Sentinel-2
Sivas,2019,4,0.2608,Sentinel-2
Sivas,2019,5,0.4087,Sentinel-2
Sivas,2019,6,0.3606,Sentinel-2
Sivas,2019,7,0.2779,Sentinel-2
Sivas,2019,8,0.2006,Sentinel-2
Sivas,2019,9,0.2035,Sentinel-2
Sivas,2019,10,0.1822,Sentinel-2
Sivas,2019,11,0.1802,Sentinel-2
Sivas,2019,12,0.1288,Sentinel-2
Sivas,2020,1,0.0535,Sentinel-2
Sivas,2020,2,-0.0131,Sentinel-2
Sivas,2020,3,0.1412,Sentinel-2
Sivas,2020,4,0.2365,Sentinel-2
Sivas,2020,5,0.3686,Sentinel-2
Sivas,2020,6,0.2921,Sentinel-2
Sivas,2020,7,0.2855,Sentinel-2
Sivas,2020,8,0.2361,Sentinel-2
Sivas,2020,9,0.1972,Sentinel-2
Sivas,2020,10,0.1864,Sentinel-2
Sivas,2020,11,0.1696,Sentinel-2
Sivas,2020,12,0.1675,Sentinel-2
Sivas,2021,1,0.0719,Sentinel-2
Sivas,2021,2,0.0677,Sentinel-2
Sivas,2021,3,,Sentinel-2
Sivas,2021,4,,Sentinel-2
Sivas,2021,5,0.3081,Sentinel-2
Sivas,2021,6,0.3085,Sentinel-2
Sivas,2021,7,0.2245,Sentinel-2
Sivas,2021,8,0.2152,Sentinel-2
Sivas,2021,9,0.2511,Sentinel-2
Sivas,2021,10,0.1896,Sentinel-2
Sivas,2021,11,0.1676,Sentinel-2
Sivas,2021,12,0.1633,Sentinel-2
Sivas,2022,1,0.0221,Sentinel-2
Sivas,2022,2,-0.0126,Sentinel-2
Sivas,2022,3,0.0225,Sentinel-2
Sivas,2022,4,0.2386,Sentinel-2
Sivas,2022,5,0.2687,Sentinel-2
Sivas,2022,6,0.3683,Sentinel-2
Sivas,2022,7,0.3232,Sentinel-2
Sivas,2022,8,0.223,Sentinel-2
Sivas,2022,9,0.2017,Sentinel-2
Sivas,2022,10,0.2119,Sentinel-2
Sivas,2022,11,0.1921,Sentinel-2
Sivas,2022,12,0.1289,Sentinel-2
Sivas,2023,1,0.2167,Sentinel-2
Sivas,2023,2,-0.0253,Sentinel-2
Sivas,2023,3,0.2215,Sentinel-2
Sivas,2023,4,0.3153,Sentinel-2
Sivas,2023,5,0.4024,Sentinel-2
Sivas,2023,6,0.4769,Sentinel-2
Sivas,2023,7,0.37,Sentinel-2
Sivas,2023,8,0.2475,Sentinel-2
Sivas,2023,9,0.2102,Sentinel-2
Sivas,2023,10,0.2097,Sentinel-2
Sivas,2023,11,0.1715,Sentinel-2
Sivas,2023,12,0.1787,Sentinel-2
Sivas,2024,1,0.1158,Sentinel-2
Sivas,2024,2,0.1999,Sentinel-2
Sivas,2024,3,0.1449,Sentinel-2
Sivas,2024,4,0.2804,Sentinel-2
Sivas,2024,5,0.3701,Sentinel-2
Sivas,2024,6,0.3672,Sentinel-2
Sivas,2024,7,0.2447,Sentinel-2
Sivas,2024,8,0.2071,Sentinel-2
Sivas,2024,9,0.2037,Sentinel-2
Sivas,2024,10,0.1937,Sentinel-2
Sivas,2024,11,0.0736,Sentinel-2
Sivas,2024,12,0.0084,Sentinel-2
Yozgat,2004,1,,Landsat7
Yozgat,2004,2,0.0816,Landsat7
Yozgat,2004,3,0.1187,Landsat7
Yozgat,2004,4,0.1357,Landsat7
Yozgat,2004,5,0.1983,Landsat7
Yozgat,2004,6,0.1495,Landsat7
Yozgat,2004,7,0.0394,Landsat7
Yozgat,2004,8,0.082,Landsat7
Yozgat,2004,9,0.0849,Landsat7
Yozgat,2004,10,,Landsat7
Yozgat,2004,11,0.0621,Landsat7
Yozgat,2004,12,-0.0128,Landsat7
Yozgat,2005,1,0.0383,Landsat7
Yozgat,2005,2,0.0293,Landsat7
Yozgat,2005,3,0.0552,Landsat7
Yozgat,2005,4,,Landsat7
Yozgat,2005,5,0.1722,Landsat7
Yozgat,2005,6,0.1544,Landsat7
Yozgat,2005,7,0.1278,Landsat7
Yozgat,2005,8,0.0721,Landsat7
Yozgat,2005,9,0.0739,Landsat7
Yozgat,2005,10,0.0698,Landsat7
Yozgat,2005,11,0.0777,Landsat7
Yozgat,2005,12,0.0914,Landsat7
Yozgat,2006,1,-0.0289,Landsat7
Yozgat,2006,2,0.0151,Landsat7
Yozgat,2006,3,,Landsat7
Yozgat,2006,4,0.1852,Landsat7
Yozgat,2006,5,0.1669,Landsat7
Yozgat,2006,6,0.1338,Landsat7
Yozgat,2006,7,0.0233,Landsat7
Yozgat,2006,8,0.0897,Landsat7
Yozgat,2006,9,0.0824,Landsat7
Yozgat,2006,10,,Landsat7
Yozgat,2006,11,,Landsat7
Yozgat,2006,12,0.1027,Landsat7
Yozgat,2007,1,,Landsat7
Yozgat,2007,2,0.0812,Landsat7
Yozgat,2007,3,0.0841,Landsat7
Yozgat,2007,4,0.1387,Landsat7
Yozgat,2007,5,0.1678,Landsat7
Yozgat,2007,6,0.1551,Landsat7
Yozgat,2007,7,0.106,Landsat7
Yozgat,2007,8,0.0867,Landsat7
Yozgat,2007,9,0.0794,Landsat7
Yozgat,2007,10,0.0616,Landsat7
Yozgat,2007,11,0.0833,Landsat7
Yozgat,2007,12,0.0482,Landsat7
Yozgat,2008,1,0.0474,Landsat7
Yozgat,2008,2,-0.0147,Landsat7
Yozgat,2008,3,0.0092,Landsat7
Yozgat,2008,4,,Landsat7
Yozgat,2008,5,0.1811,Landsat7
Yozgat,2008,6,0.1296,Landsat7
Yozgat,2008,7,0.0993,Landsat7
Yozgat,2008,8,0.0848,Landsat7
Yozgat,2008,9,0.0637,Landsat7
Yozgat,2008,10,,Landsat7
Yozgat,2008,11,0.1118,Landsat7
Yozgat,2008,12,0.0863,Landsat7
Yozgat,2009,1,0.0808,Landsat7
Yozgat,2009,2,0.1361,Landsat7
Yozgat,2009,3,0.1088,Landsat7
Yozgat,2009,4,0.157,Landsat7
Yozgat,2009,5,0.1495,Landsat7
Yozgat,2009,6,0.1401,Landsat7
Yozgat,2009,7,,Landsat7
Yozgat,2009,8,0.1079,Landsat7
Yozgat,2009,9,0.0942,Landsat7
Yozgat,2009,10,0.0823,Landsat7
Yozgat,2009,11,,Landsat7
Yozgat,2009,12,,Landsat7
Yozgat,2010,1,,Landsat7
Yozgat,2010,2,,Landsat7
Yozgat,2010,3,0.1214,Landsat7
Yozgat,2010,4,0.1461,Landsat7
Yozgat,2010,5,,Landsat7
Yozgat,2010,6,0.1143,Landsat7
Yozgat,2010,7,0.0899,Landsat7
Yozgat,2010,8,0.0961,Landsat7
Yozgat,2010,9,0.0964,Landsat7
Yozgat,2010,10,,Landsat7
Yozgat,2010,11,,Landsat7
Yozgat,2010,12,0.1478,Landsat7
Yozgat,2011,1,,Landsat7
Yozgat,2011,2,-0.1594,Landsat7
Yozgat,2011,3,0.1184,Landsat7
Yozgat,2011,4,,Landsat7
Yozgat,2011,5,0.2909,Landsat7
Yozgat,2011,6,,Landsat7
Yozgat,2011,7,0.1164,Landsat7
Yozgat,2011,8,0.112,Landsat7
Yozgat,2011,9,0.1051,Landsat7
Yozgat,2011,10,0.0172,Landsat7
Yozgat,2011,11,0.0712,Landsat7
Yozgat,2011,12,0.0313,Landsat7
Yozgat,2012,1,0.0273,Landsat7
Yozgat,2012,2,-0.012,Landsat7
Yozgat,2012,3,-0.1074,Landsat7
Yozgat,2012,4,0.0874,Landsat7
Yozgat,2012,5,0.0645,Landsat7
Yozgat,2012,6,0.1868,Landsat7
Yozgat,2012,7,0.1203,Landsat7
Yozgat,2012,8,0.1047,Landsat7
Yozgat,2012,9,0.0862,Landsat7
Yozgat,2012,10,0.0888,Landsat7
Yozgat,2012,11,,Landsat7
Yozgat,2012,12,0.109,Landsat7
Yozgat,2013,1,,Landsat7
Yozgat,2013,2,0.1569,Landsat7
Yozgat,2013,3,0.1476,Landsat7
Yozgat,2013,4,0.1779,Landsat7
Yozgat,2013,5,0.2139,Landsat7
Yozgat,2013,6,0.1301,Landsat7
Yozgat,2013,7,0.1062,Landsat7
Yozgat,2013,8,0.0936,Landsat7
Yozgat,2013,9,,Landsat7
Yozgat,2013,10,0.0345,Landsat7
Yozgat,2013,11,0.06,Landsat7
Yozgat,2013,12,,Landsat7
Yozgat,2014,1,0.056,Landsat7
Yozgat,2014,2,0.0568,Landsat7
Yozgat,2014,3,0.0921,Landsat7
Yozgat,2014,4,0.1627,Landsat7
Yozgat,2014,5,,Landsat7
Yozgat,2014,6,0.1607,Landsat7
Yozgat,2014,7,0.1302,Landsat7
Yozgat,2014,8,0.1028,Landsat7
Yozgat,2014,9,0.0727,Landsat7
Yozgat,2014,10,,Landsat7
Yozgat,2014,11,0.0838,Landsat7
Yozgat,2014,12,,Landsat7
Yozgat,2015,1,-0.0248,Landsat7
Yozgat,2015,2,0.1096,Landsat7
Yozgat,2015,3,0.1273,Landsat7
Yozgat,2015,4,0.0728,Landsat7
Yozgat,2015,5,0.2304,Landsat7
Yozgat,2015,6,0.0834,Landsat7
Yozgat,2015,7,0.1338,Landsat7
Yozgat,2015,8,0.1021,Landsat7
Yozgat,2015,9,0.1063,Landsat7
Yozgat,2015,10,0.0738,Landsat7
Yozgat,2015,11,0.0764,Landsat7
Yozgat,2015,12,0.0534,Landsat7
Yozgat,2016,1,,Landsat7
Yozgat,2016,2,0.0301,Landsat7
Yozgat,2016,3,0.1131,Landsat7
Yozgat,2016,4,0.1671,Landsat7
Yozgat,2016,5,0.1673,Landsat7
Yozgat,2016,6,0.1323,Landsat7
Yozgat,2016,7,0.1019,Landsat7
Yozgat,2016,8,0.1049,Landsat7
Yozgat,2016,9,0.0907,Landsat7
Yozgat,2016,10,0.068,Landsat7
Yozgat,2016,11,0.0633,Landsat7
Yozgat,2016,12,0.019,Landsat7
Yozgat,2017,1,,Sentinel-2
Yozgat,2017,2,,Sentinel-2
Yozgat,2017,3,0.1735,Sentinel-2
Yozgat,2017,4,0.2274,Sentinel-2
Yozgat,2017,5,0.3943,Sentinel-2
Yozgat,2017,6,0.4215,Sentinel-2
Yozgat,2017,7,0.2991,Sentinel-2
Yozgat,2017,8,0.2122,Sentinel-2
Yozgat,2017,9,0.1974,Sentinel-2
Yozgat,2017,10,0.1794,Sentinel-2
Yozgat,2017,11,0.1768,Sentinel-2
Yozgat,2017,12,0.1341,Sentinel-2
Yozgat,2018,1,0.067,Sentinel-2
Yozgat,2018,2,0.1919,Sentinel-2
Yozgat,2018,3,0.2957,Sentinel-2
Yozgat,2018,4,0.4252,Sentinel-2
Yozgat,2018,5,0.327,Sentinel-2
Yozgat,2018,6,0.4208,Sentinel-2
Yozgat,2018,7,0.2548,Sentinel-2
Yozgat,2018,8,0.1853,Sentinel-2
Yozgat,2018,9,0.1817,Sentinel-2
Yozgat,2018,10,0.1545,Sentinel-2
Yozgat,2018,11,0.2086,Sentinel-2
Yozgat,2018,12,,Sentinel-2
Yozgat,2019,1,0.0034,Sentinel-2
Yozgat,2019,2,0.2333,Sentinel-2
Yozgat,2019,3,0.2823,Sentinel-2
Yozgat,2019,4,0.1657,Sentinel-2
Yozgat,2019,5,0.3915,Sentinel-2
Yozgat,2019,6,0.3935,Sentinel-2
Yozgat,2019,7,0.3285,Sentinel-2
Yozgat,2019,8,0.2357,Sentinel-2
Yozgat,2019,9,0.2278,Sentinel-2
Yozgat,2019,10,0.2126,Sentinel-2
Yozgat,2019,11,0.1842,Sentinel-2
Yozgat,2019,12,0.1714,Sentinel-2
Yozgat,2020,1,0.1849,Sentinel-2
Yozgat,2020,2,0.0464,Sentinel-2
Yozgat,2020,3,0.2067,Sentinel-2
Yozgat,2020,4,0.3145,Sentinel-2
Yozgat,2020,5,0.4223,Sentinel-2
Yozgat,2020,6,0.3512,Sentinel-2
Yozgat,2020,7,0.2716,Sentinel-2
Yozgat,2020,8,0.2044,Sentinel-2
Yozgat,2020,9,0.174,Sentinel-2
Yozgat,2020,10,0.1764,Sentinel-2
Yozgat,2020,11,0.1825,Sentinel-2
Yozgat,2020,12,0.1702,Sentinel-2
Yozgat,2021,1,0.1653,Sentinel-2
Yozgat,2021,2,0.1064,Sentinel-2
Yozgat,2021,3,0.1992,Sentinel-2
Yozgat,2021,4,0.3223,Sentinel-2
Yozgat,2021,5,0.384,Sentinel-2
Yozgat,2021,6,0.34,Sentinel-2
Yozgat,2021,7,0.2519,Sentinel-2
Yozgat,2021,8,0.2041,Sentinel-2
Yozgat,2021,9,0.1649,Sentinel-2
Yozgat,2021,10,0.2106,Sentinel-2
Yozgat,2021,11,0.1854,Sentinel-2
Yozgat,2021,12,,Sentinel-2
Yozgat,2022,1,0.2591,Sentinel-2
Yozgat,2022,2,-0.0171,Sentinel-2
Yozgat,2022,3,,Sentinel-2
Yozgat,2022,4,0.2572,Sentinel-2
Yozgat,2022,5,0.3567,Sentinel-2
Yozgat,2022,6,0.325,Sentinel-2
Yozgat,2022,7,0.3206,Sentinel-2
Yozgat,2022,8,0.21,Sentinel-2
Yozgat,2022,9,0.2074,Sentinel-2
Yozgat,2022,10,0.1917,Sentinel-2
Yozgat,2022,11,0.1642,Sentinel-2
Yozgat,2022,12,,Sentinel-2
Yozgat,2023,1,0.1812,Sentinel-2
Yozgat,2023,2,0.0568,Sentinel-2
Yozgat,2023,3,,Sentinel-2
Yozgat,2023,4,,Sentinel-2
Yozgat,2023,5,0.4154,Sentinel-2
Yozgat,2023,6,0.4676,Sentinel-2
Yozgat,2023,7,0.3537,Sentinel-2
Yozgat,2023,8,0.2428,Sentinel-2
Yozgat,2023,9,0.2156,Sentinel-2
Yozgat,2023,10,0.2091,Sentinel-2
Yozgat,2023,11,0.1304,Sentinel-2
Yozgat,2023,12,0.1826,Sentinel-2
Yozgat,2024,1,,Sentinel-2
Yozgat,2024,2,0.2096,Sentinel-2
Yozgat,2024,3,0.2698,Sentinel-2
Yozgat,2024,4,0.3541,Sentinel-2
Yozgat,2024,5,0.4088,Sentinel-2
Yozgat,2024,6,0.4135,Sentinel-2
Yozgat,2024,7,0.2271,Sentinel-2
Yozgat,2024,8,0.1972,Sentinel-2
Yozgat,2024,9,0.1952,Sentinel-2
Yozgat,2024,10,0.2524,Sentinel-2
Yozgat,2024,11,0.2358,Sentinel-2
Yozgat,2024,12,0.1526,Sentinel-2
Zonguldak,2004,1,,Landsat7
Zonguldak,2004,2,,Landsat7
Zonguldak,2004,3,0.0236,Landsat7
Zonguldak,2004,4,,Landsat7
Zonguldak,2004,5,-0.1126,Landsat7
Zonguldak,2004,6,0.2153,Landsat7
